Sensor,Depth ,Time,Temperature
102496,1.5,7/3/18 14:54,8.364737326
102496,1.5,7/3/18 15:24,8.383468519
102496,1.5,7/3/18 15:54,8.347924525
102496,1.5,7/3/18 16:24,8.398687317
102496,1.5,7/3/18 16:54,8.430955899
102496,1.5,7/3/18 17:24,8.378017559
102496,1.5,7/3/18 17:54,8.406656579
102496,1.5,7/3/18 18:24,8.421471152
102496,1.5,7/3/18 18:54,8.528777054
102496,1.5,7/3/18 19:24,8.385166254
102496,1.5,7/3/18 19:54,8.368752699
102496,1.5,7/3/18 20:24,8.329024645
102496,1.5,7/3/18 20:54,8.292586667
102496,1.5,7/3/18 21:24,8.299888763
102496,1.5,7/3/18 21:54,8.340749677
102496,1.5,7/3/18 22:24,8.341530656
102496,1.5,7/3/18 22:54,8.284609066
102496,1.5,7/3/18 23:24,8.248311273
102496,1.5,7/3/18 23:54,8.228280362
102496,1.5,7/4/18 0:24,8.265906386
102496,1.5,7/4/18 0:54,8.197560668
102496,1.5,7/4/18 1:24,8.221984477
102496,1.5,7/4/18 1:54,8.209850991
102496,1.5,7/4/18 2:24,8.192100918
102496,1.5,7/4/18 2:54,8.181327284
102496,1.5,7/4/18 3:24,8.169635598
102496,1.5,7/4/18 3:54,8.146417044
102496,1.5,7/4/18 4:24,8.129454333
102496,1.5,7/4/18 4:54,8.117387134
102496,1.5,7/4/18 5:24,8.090583107
102496,1.5,7/4/18 5:54,8.078983123
102496,1.5,7/4/18 6:24,8.05937794
102496,1.5,7/4/18 6:54,8.074161408
102496,1.5,7/4/18 7:24,8.060775118
102496,1.5,7/4/18 7:54,8.061299689
102496,1.5,7/4/18 8:24,8.081873082
102496,1.5,7/4/18 8:54,8.027497969
102496,1.5,7/4/18 9:24,8.077510391
102496,1.5,7/4/18 9:54,8.1407394
102496,1.5,7/4/18 10:24,8.197222903
102496,1.5,7/4/18 10:54,8.259515628
102496,1.5,7/4/18 11:24,8.224802269
102496,1.5,7/4/18 11:54,8.358661256
102496,1.5,7/4/18 12:24,8.494379247
102496,1.5,7/4/18 12:54,8.5383338
102496,1.5,7/4/18 13:24,8.618073818
102496,1.5,7/4/18 13:54,9.06746818
102496,1.5,7/4/18 14:24,8.694134261
102496,1.5,7/4/18 14:54,8.994545654
102496,1.5,7/4/18 15:24,9.066769441
102496,1.5,7/4/18 15:54,9.124785373
102496,1.5,7/4/18 16:24,9.172183622
102496,1.5,7/4/18 16:54,9.14856817
102496,1.5,7/4/18 17:24,9.141949145
102496,1.5,7/4/18 17:54,9.146914681
102496,1.5,7/4/18 18:24,9.20582268
102496,1.5,7/4/18 18:54,9.17081669
102496,1.5,7/4/18 19:24,9.132128448
102496,1.5,7/4/18 19:54,9.136405559
102496,1.5,7/4/18 20:24,9.118623311
102496,1.5,7/4/18 20:54,9.351662448
102496,1.5,7/4/18 21:24,9.297398253
102496,1.5,7/4/18 21:54,9.302834041
102496,1.5,7/4/18 22:24,9.267138356
102496,1.5,7/4/18 22:54,9.268625531
102496,1.5,7/4/18 23:24,9.307903023
102496,1.5,7/4/18 23:54,9.294182965
102496,1.5,7/5/18 0:24,9.198541336
102496,1.5,7/5/18 0:54,9.166142951
102496,1.5,7/5/18 1:24,9.137144374
102496,1.5,7/5/18 1:54,9.216274612
102496,1.5,7/5/18 2:24,9.197767465
102496,1.5,7/5/18 2:54,9.039371769
102496,1.5,7/5/18 3:24,9.047194143
102496,1.5,7/5/18 3:54,9.04411247
102496,1.5,7/5/18 4:24,8.983574555
102496,1.5,7/5/18 4:54,8.936116297
102496,1.5,7/5/18 5:24,8.930800847
102496,1.5,7/5/18 5:54,8.944946702
102496,1.5,7/5/18 6:24,8.898478915
102496,1.5,7/5/18 6:54,8.89218717
102496,1.5,7/5/18 7:24,8.890517399
102496,1.5,7/5/18 7:54,8.883898586
102496,1.5,7/5/18 8:24,8.953867393
102496,1.5,7/5/18 8:54,8.896049742
102496,1.5,7/5/18 9:24,8.972527689
102496,1.5,7/5/18 9:54,9.040950334
102496,1.5,7/5/18 10:24,9.054453314
102496,1.5,7/5/18 10:54,9.129680773
102496,1.5,7/5/18 11:24,9.23959447
102496,1.5,7/5/18 11:54,9.309254406
102496,1.5,7/5/18 12:24,9.46273085
102496,1.5,7/5/18 12:54,9.546774247
102496,1.5,7/5/18 13:24,9.489215492
102496,1.5,7/5/18 13:54,9.342208678
102496,1.5,7/5/18 14:24,9.269012396
102496,1.5,7/5/18 14:54,9.322672541
102496,1.5,7/5/18 15:24,9.488221217
102496,1.5,7/5/18 15:54,9.574529197
102496,1.5,7/5/18 16:24,9.700555772
102496,1.5,7/5/18 16:54,9.691545992
102496,1.5,7/5/18 17:24,9.723940288
102496,1.5,7/5/18 17:54,9.702553461
102496,1.5,7/5/18 18:24,9.644210576
102496,1.5,7/5/18 18:54,9.659576264
102496,1.5,7/5/18 19:24,9.686852811
102496,1.5,7/5/18 19:54,9.61197668
102496,1.5,7/5/18 20:24,9.573274035
102496,1.5,7/5/18 20:54,9.538394212
