sensor,Depth,Unix.Timestamp,UTC_Date_._Time,Mountain.Standard.Time,Battery,Temperature,Dissolved.Oxygen,Dissolved.Oxygen.Saturation,Q
245673,9,1531521420,           2018-07-13 22:37:00,           2018-07-13 16:37:00,3.43,7.114,8.394451,108.129187,0.984
245673,9,1531523220,           2018-07-13 23:07:00,           2018-07-13 17:07:00,3.43,7.324,8.367454,108.352896,0.983
245673,9,1531525020,           2018-07-13 23:37:00,           2018-07-13 17:37:00,3.42,7.296,8.366454,108.263704,0.983
245673,9,1531526820,           2018-07-14 00:07:00,           2018-07-13 18:07:00,3.42,7.496,8.322458,108.236481,0.983
245673,9,1531528620,           2018-07-14 00:37:00,           2018-07-13 18:37:00,3.43,7.324,8.357455,108.223411,0.983
245673,9,1531530420,           2018-07-14 01:07:00,           2018-07-13 19:07:00,3.43,7.324,8.356455,108.210463,0.983
245673,9,1531532220,           2018-07-14 01:37:00,           2018-07-13 19:37:00,3.42,7.305,8.367454,108.301151,0.984
245673,9,1531534020,           2018-07-14 02:07:00,           2018-07-13 20:07:00,3.43,7.305,8.345455,108.016421,0.983
245673,9,1531535820,           2018-07-14 02:37:00,           2018-07-13 20:37:00,3.42,7.296,8.345455,107.991977,0.983
245673,9,1531537620,           2018-07-14 03:07:00,           2018-07-13 21:07:00,3.42,7.343,8.310458,107.666233,0.983
245673,9,1531539420,           2018-07-14 03:37:00,           2018-07-13 21:37:00,3.42,7.391,8.326457,108.003646,0.984
245673,9,1531541220,           2018-07-14 04:07:00,           2018-07-13 22:07:00,3.43,7.372,8.332456,108.029912,0.984
245673,9,1531543020,           2018-07-14 04:37:00,           2018-07-13 22:37:00,3.42,7.353,8.347455,108.172732,0.984
245673,9,1531544820,           2018-07-14 05:07:00,           2018-07-13 23:07:00,3.43,7.219,8.361454,107.989551,0.983
245673,9,1531546620,           2018-07-14 05:37:00,           2018-07-13 23:37:00,3.42,7.353,8.328457,107.926532,0.983
245673,9,1531548420,           2018-07-14 06:07:00,           2018-07-14 00:07:00,3.42,7.296,8.317457,107.629675,0.983
245673,9,1531550220,           2018-07-14 06:37:00,           2018-07-14 00:37:00,3.43,7.305,8.331456,107.835229,0.984
245673,9,1531552020,           2018-07-14 07:07:00,           2018-07-14 01:07:00,3.43,7.334,8.307458,107.603029,0.983
245673,9,1531553820,           2018-07-14 07:37:00,           2018-07-14 01:37:00,3.43,7.248,8.328456,107.641938,0.982
245673,9,1531555620,           2018-07-14 08:07:00,           2018-07-14 02:07:00,3.42,7.315,8.27946,107.189176,0.983
245673,9,1531557420,           2018-07-14 08:37:00,           2018-07-14 02:37:00,3.42,7.276,8.235462,106.51505,0.983
245673,9,1531559220,           2018-07-14 09:07:00,           2018-07-14 03:07:00,3.42,7.296,8.195465,106.051072,0.982
245673,9,1531561020,           2018-07-14 09:37:00,           2018-07-14 03:37:00,3.43,7.429,8.221464,106.743528,0.984
245673,9,1531562820,           2018-07-14 10:07:00,           2018-07-14 04:07:00,3.43,7.372,8.229463,106.694609,0.983
245673,9,1531564620,           2018-07-14 10:37:00,           2018-07-14 04:37:00,3.43,7.248,8.317457,107.499777,0.983
245673,9,1531566420,           2018-07-14 11:07:00,           2018-07-14 05:07:00,3.43,7.324,8.282459,107.252275,0.983
245673,9,1531568220,           2018-07-14 11:37:00,           2018-07-14 05:37:00,3.43,7.381,8.288459,107.483782,0.984
245673,9,1531570020,           2018-07-14 12:07:00,           2018-07-14 06:07:00,3.42,7.353,8.27146,107.18793,0.983
245673,9,1531571820,           2018-07-14 12:37:00,           2018-07-14 06:37:00,3.42,7.429,8.248462,107.09406,0.983
245673,9,1531573620,           2018-07-14 13:07:00,           2018-07-14 07:07:00,3.42,7.315,8.255461,106.878483,0.984
245673,9,1531575420,           2018-07-14 13:37:00,           2018-07-14 07:37:00,3.43,7.286,8.246462,106.684145,0.984
245673,9,1531577220,           2018-07-14 14:07:00,           2018-07-14 08:07:00,3.43,7.229,8.249461,106.569978,0.983
245673,9,1531579020,           2018-07-14 14:37:00,           2018-07-14 08:37:00,3.43,7.324,8.28046,107.226378,0.984
245673,9,1531580820,           2018-07-14 15:07:00,           2018-07-14 09:07:00,3.43,7.381,8.295459,107.574552,0.983
245673,9,1531582620,           2018-07-14 15:37:00,           2018-07-14 09:37:00,3.43,7.391,8.290459,107.536716,0.983
245673,9,1531584420,           2018-07-14 16:07:00,           2018-07-14 10:07:00,3.43,7.372,8.300458,107.61506,0.983
245673,9,1531586220,           2018-07-14 16:37:00,           2018-07-14 10:37:00,3.42,7.343,8.27846,107.251684,0.983
245673,9,1531588020,           2018-07-14 17:07:00,           2018-07-14 11:07:00,3.43,7.315,8.301458,107.473978,0.983
245673,9,1531589820,           2018-07-14 17:37:00,           2018-07-14 11:37:00,3.42,7.41,8.28546,107.523137,0.983
245673,9,1531591620,           2018-07-14 18:07:00,           2018-07-14 12:07:00,3.43,7.276,8.348455,107.976463,0.983
245673,9,1531593420,           2018-07-14 18:37:00,           2018-07-14 12:37:00,3.43,7.181,8.364453,107.924938,0.983
245673,9,1531595220,           2018-07-14 19:07:00,           2018-07-14 13:07:00,3.43,7.305,8.336456,107.89994,0.983
245673,9,1531597020,           2018-07-14 19:37:00,           2018-07-14 13:37:00,3.43,7.515,8.268461,107.585449,0.983
245673,9,1531598820,           2018-07-14 20:07:00,           2018-07-14 14:07:00,3.42,7.486,8.28946,107.780314,0.983
245673,9,1531600620,           2018-07-14 20:37:00,           2018-07-14 14:37:00,3.43,7.486,8.276461,107.611298,0.983
245673,9,1531602420,           2018-07-14 21:07:00,           2018-07-14 15:07:00,3.43,7.028,8.376452,107.66334,0.983
245673,9,1531604220,           2018-07-14 21:37:00,           2018-07-14 15:37:00,3.43,7.334,8.348455,108.134051,0.983
245673,9,1531606020,           2018-07-14 22:07:00,           2018-07-14 16:07:00,3.42,7.372,8.342456,108.159553,0.983
245673,9,1531607820,           2018-07-14 22:37:00,           2018-07-14 16:37:00,3.43,7.372,8.340456,108.133625,0.983
245673,9,1531609620,           2018-07-14 23:07:00,           2018-07-14 17:07:00,3.42,7.429,8.311458,107.911968,0.983
245673,9,1531611420,           2018-07-14 23:37:00,           2018-07-14 17:37:00,3.43,7.334,8.357455,108.250616,0.983
245673,9,1531613220,           2018-07-15 00:07:00,           2018-07-14 18:07:00,3.43,7.6,8.29346,108.140609,0.983
245673,9,1531615020,           2018-07-15 00:37:00,           2018-07-14 18:37:00,3.43,7.686,8.285461,108.268833,0.985
245673,9,1531616820,           2018-07-15 01:07:00,           2018-07-14 19:07:00,3.43,7.41,8.27346,107.36742,0.983
245673,9,1531618620,           2018-07-15 01:37:00,           2018-07-14 19:37:00,3.43,7.267,8.343455,107.887367,0.983
245673,9,1531620420,           2018-07-15 02:07:00,           2018-07-14 20:07:00,3.42,7.21,8.378453,108.184572,0.983
245673,9,1531622220,           2018-07-15 02:37:00,           2018-07-14 20:37:00,3.43,7.257,8.341455,107.834369,0.982
245673,9,1531624020,           2018-07-15 03:07:00,           2018-07-14 21:07:00,3.42,7.353,8.333456,107.991321,0.983
245673,9,1531625820,           2018-07-15 03:37:00,           2018-07-14 21:37:00,3.43,7.401,8.340456,108.212394,0.983
245673,9,1531627620,           2018-07-15 04:07:00,           2018-07-14 22:07:00,3.42,7.315,8.308458,107.564597,0.983
245673,9,1531629420,           2018-07-15 04:37:00,           2018-07-14 22:37:00,3.42,7.401,8.28046,107.433981,0.983
245673,9,1531631220,           2018-07-15 05:07:00,           2018-07-14 23:07:00,3.43,7.41,8.297459,107.678855,0.982
245673,9,1531633020,           2018-07-15 05:37:00,           2018-07-14 23:37:00,3.43,7.41,8.308458,107.821596,0.983
245673,9,1531634820,           2018-07-15 06:07:00,           2018-07-15 00:07:00,3.43,7.286,8.327456,107.73197,0.984
245673,9,1531636620,           2018-07-15 06:37:00,           2018-07-15 00:37:00,3.43,7.286,8.308458,107.486184,0.983
245673,9,1531638420,           2018-07-15 07:07:00,           2018-07-15 01:07:00,3.43,7.343,8.314457,107.718052,0.983
245673,9,1531640220,           2018-07-15 07:37:00,           2018-07-15 01:37:00,3.43,7.296,8.291459,107.293251,0.983
245673,9,1531642020,           2018-07-15 08:07:00,           2018-07-15 02:07:00,3.43,7.296,8.313457,107.577918,0.983
245673,9,1531643820,           2018-07-15 08:37:00,           2018-07-15 02:37:00,3.42,7.324,8.327456,107.834957,0.984
245673,9,1531645620,           2018-07-15 09:07:00,           2018-07-15 03:07:00,3.43,7.42,8.293459,107.653964,0.983
245673,9,1531647420,           2018-07-15 09:37:00,           2018-07-15 03:37:00,3.42,7.477,8.29146,107.781996,0.983
245673,9,1531649220,           2018-07-15 10:07:00,           2018-07-15 04:07:00,3.43,7.429,8.267461,107.34073,0.982
245673,9,1531651020,           2018-07-15 10:37:00,           2018-07-15 04:37:00,3.43,7.2,8.336455,107.615184,0.983
245673,9,1531652820,           2018-07-15 11:07:00,           2018-07-15 05:07:00,3.43,7.41,8.27846,107.432302,0.982
245673,9,1531654620,           2018-07-15 11:37:00,           2018-07-15 05:37:00,3.42,7.439,8.268461,107.380651,0.984
245673,9,1531656420,           2018-07-15 12:07:00,           2018-07-15 06:07:00,3.43,7.334,8.286459,107.331043,0.983
245673,9,1531658220,           2018-07-15 12:37:00,           2018-07-15 06:37:00,3.43,7.276,8.286459,107.174626,0.983
245673,9,1531660020,           2018-07-15 13:07:00,           2018-07-15 07:07:00,3.43,7.401,8.255462,107.109642,0.984
245673,9,1531661820,           2018-07-15 13:37:00,           2018-07-15 07:37:00,3.43,7.286,8.27346,107.03342,0.984
245673,9,1531663620,           2018-07-15 14:07:00,           2018-07-15 08:07:00,3.43,7.315,8.250461,106.813755,0.984
245673,9,1531665420,           2018-07-15 14:37:00,           2018-07-15 08:37:00,3.43,7.372,8.192466,106.214937,0.982
245673,9,1531667220,           2018-07-15 15:07:00,           2018-07-15 09:07:00,3.43,7.181,8.237462,106.286388,0.983
245673,9,1531669020,           2018-07-15 15:37:00,           2018-07-15 09:37:00,3.43,7.448,8.253462,107.210064,0.983
245673,9,1531670820,           2018-07-15 16:07:00,           2018-07-15 10:07:00,3.43,7.486,8.269461,107.520289,0.983
245673,9,1531672620,           2018-07-15 16:37:00,           2018-07-15 10:37:00,3.42,7.553,8.244463,107.375342,0.984
245673,9,1531674420,           2018-07-15 17:07:00,           2018-07-15 11:07:00,3.43,7.248,8.27346,106.931132,0.983
245673,9,1531676220,           2018-07-15 17:37:00,           2018-07-15 11:37:00,3.43,7.372,8.229463,106.694609,0.983
245673,9,1531678020,           2018-07-15 18:07:00,           2018-07-15 12:07:00,3.43,7.42,8.220464,106.706443,0.982
245673,9,1531679820,           2018-07-15 18:37:00,           2018-07-15 12:37:00,3.43,7.467,8.228464,106.936286,0.984
245673,9,1531681620,           2018-07-15 19:07:00,           2018-07-15 13:07:00,3.43,7.324,8.234463,106.630748,0.983
245673,9,1531683420,           2018-07-15 19:37:00,           2018-07-15 13:37:00,3.43,7.276,8.27646,107.045297,0.984
245673,9,1531685220,           2018-07-15 20:07:00,           2018-07-15 14:07:00,3.43,7.334,8.288459,107.356946,0.984
245673,9,1531687020,           2018-07-15 20:37:00,           2018-07-15 14:37:00,3.43,7.381,8.255461,107.05587,0.983
245673,9,1531688820,           2018-07-15 21:07:00,           2018-07-15 15:07:00,3.42,7.524,8.246463,107.32341,0.984
245673,9,1531690620,           2018-07-15 21:37:00,           2018-07-15 15:37:00,3.43,7.41,8.243462,106.978125,0.984
245673,9,1531692420,           2018-07-15 22:07:00,           2018-07-15 16:07:00,3.42,7.391,8.241462,106.901171,0.983
245673,9,1531694220,           2018-07-15 22:37:00,           2018-07-15 16:37:00,3.43,7.353,8.255461,106.980603,0.983
245673,9,1531696020,           2018-07-15 23:07:00,           2018-07-15 17:07:00,3.43,7.324,8.252461,106.863821,0.983
245673,9,1531697820,           2018-07-15 23:37:00,           2018-07-15 17:37:00,3.42,7.334,8.223463,106.515084,0.983
245673,9,1531699620,           2018-07-16 00:07:00,           2018-07-15 18:07:00,3.43,7.343,8.186466,106.059854,0.983
245673,9,1531701420,           2018-07-16 00:37:00,           2018-07-15 18:37:00,3.42,7.391,8.183466,106.148894,0.983
245673,9,1531703220,           2018-07-16 01:07:00,           2018-07-15 19:07:00,3.43,7.362,8.239462,106.797421,0.983
245673,9,1531705020,           2018-07-16 01:37:00,           2018-07-15 19:37:00,3.43,7.401,8.219464,106.642595,0.983
245673,9,1531706820,           2018-07-16 02:07:00,           2018-07-15 20:07:00,3.43,7.353,8.202465,106.293833,0.983
245673,9,1531708620,           2018-07-16 02:37:00,           2018-07-15 20:37:00,3.42,7.391,8.224464,106.680676,0.984
245673,9,1531710420,           2018-07-16 03:07:00,           2018-07-15 21:07:00,3.43,7.324,8.260461,106.967409,0.984
245673,9,1531712220,           2018-07-16 03:37:00,           2018-07-15 21:37:00,3.43,7.41,8.244462,106.991102,0.983
245673,9,1531714020,           2018-07-16 04:07:00,           2018-07-15 22:07:00,3.43,7.334,8.218464,106.450325,0.983
245673,9,1531715820,           2018-07-16 04:37:00,           2018-07-15 22:37:00,3.42,7.296,8.217464,106.335738,0.984
245673,9,1531717620,           2018-07-16 05:07:00,           2018-07-15 23:07:00,3.43,7.391,8.207465,106.460181,0.984
245673,9,1531719420,           2018-07-16 05:37:00,           2018-07-15 23:37:00,3.43,7.439,8.146469,105.796368,0.983
245673,9,1531721220,           2018-07-16 06:07:00,           2018-07-16 00:07:00,3.43,7.315,8.193465,106.075858,0.984
245673,9,1531723020,           2018-07-16 06:37:00,           2018-07-16 00:37:00,3.43,7.248,8.196465,105.936003,0.983
245673,9,1531724820,           2018-07-16 07:07:00,           2018-07-16 01:07:00,3.43,7.315,8.137469,105.350907,0.983
245673,9,1531726620,           2018-07-16 07:37:00,           2018-07-16 01:37:00,3.43,7.343,8.172467,105.878489,0.984
245673,9,1531728420,           2018-07-16 08:07:00,           2018-07-16 02:07:00,3.43,7.324,8.154468,105.59487,0.984
245673,9,1531730220,           2018-07-16 08:37:00,           2018-07-16 02:37:00,3.42,7.257,8.149468,105.352447,0.983
245673,9,1531732020,           2018-07-16 09:07:00,           2018-07-16 03:07:00,3.43,7.343,8.144469,105.515758,0.983
245673,9,1531733820,           2018-07-16 09:37:00,           2018-07-16 03:37:00,3.42,7.334,8.12147,105.194006,0.983
245673,9,1531735620,           2018-07-16 10:07:00,           2018-07-16 04:07:00,3.43,7.334,8.177466,105.919304,0.983
245673,9,1531737420,           2018-07-16 10:37:00,           2018-07-16 04:37:00,3.43,7.401,8.175467,106.071758,0.983
245673,9,1531739220,           2018-07-16 11:07:00,           2018-07-16 05:07:00,3.43,7.362,8.213464,106.460439,0.984
245673,9,1531741020,           2018-07-16 11:37:00,           2018-07-16 05:37:00,3.43,7.353,8.230463,106.656655,0.984
245673,9,1531742820,           2018-07-16 12:07:00,           2018-07-16 06:07:00,3.42,7.21,8.26946,106.77723,0.983
245673,9,1531744620,           2018-07-16 12:37:00,           2018-07-16 06:37:00,3.43,7.334,8.235463,106.670504,0.983
245673,9,1531746420,           2018-07-16 13:07:00,           2018-07-16 07:07:00,3.43,7.486,8.205465,106.68821,0.983
245673,9,1531748220,           2018-07-16 13:37:00,           2018-07-16 07:37:00,3.43,7.219,8.216463,106.116975,0.984
245673,9,1531750020,           2018-07-16 14:07:00,           2018-07-16 08:07:00,3.43,7.257,8.198465,105.985854,0.984
245673,9,1531751820,           2018-07-16 14:37:00,           2018-07-16 08:37:00,3.43,7.42,8.149469,105.784882,0.984
245673,9,1531753620,           2018-07-16 15:07:00,           2018-07-16 09:07:00,3.43,7.353,8.182466,106.034675,0.983
245673,9,1531755420,           2018-07-16 15:37:00,           2018-07-16 09:37:00,3.43,7.439,8.244462,107.068989,0.983
245673,9,1531757220,           2018-07-16 16:07:00,           2018-07-16 10:07:00,3.42,7.42,8.170467,106.057456,0.983
245673,9,1531759020,           2018-07-16 16:37:00,           2018-07-16 10:37:00,3.43,7.391,8.215464,106.563943,0.984
245673,9,1531760820,           2018-07-16 17:07:00,           2018-07-16 11:07:00,3.43,7.448,8.202465,106.547632,0.983
245673,9,1531762620,           2018-07-16 17:37:00,           2018-07-16 11:37:00,3.43,7.648,8.124471,106.064361,0.983
245673,9,1531764420,           2018-07-16 18:07:00,           2018-07-16 12:07:00,3.43,7.41,8.177467,106.121677,0.984
245673,9,1531766220,           2018-07-16 18:37:00,           2018-07-16 12:37:00,3.43,7.334,8.283459,107.292188,0.983
245673,9,1531768020,           2018-07-16 19:07:00,           2018-07-16 13:07:00,3.43,7.515,8.075474,105.074385,0.984
245673,9,1531769820,           2018-07-16 19:37:00,           2018-07-16 13:37:00,3.43,7.486,8.054475,104.725022,0.983
245673,9,1531771620,           2018-07-16 20:07:00,           2018-07-16 14:07:00,3.43,7.448,8.120471,105.482545,0.982
245673,9,1531773420,           2018-07-16 20:37:00,           2018-07-16 14:37:00,3.43,7.257,8.154467,105.41708,0.982
245673,9,1531775220,           2018-07-16 21:07:00,           2018-07-16 15:07:00,3.43,7.267,8.251461,106.697813,0.983
245673,9,1531777020,           2018-07-16 21:37:00,           2018-07-16 15:37:00,3.43,7.343,8.209464,106.357812,0.982
245673,9,1531778820,           2018-07-16 22:07:00,           2018-07-16 16:07:00,3.43,7.343,8.222463,106.526222,0.982
245673,9,1531780620,           2018-07-16 22:37:00,           2018-07-16 16:37:00,3.43,7.458,8.220464,106.808217,0.982
245673,9,1531782420,           2018-07-16 23:07:00,           2018-07-16 17:07:00,3.42,7.467,8.243463,107.131212,0.984
245673,9,1531784220,           2018-07-16 23:37:00,           2018-07-16 17:37:00,3.43,7.362,8.227463,106.64189,0.984
245673,9,1531786020,           2018-07-17 00:07:00,           2018-07-16 18:07:00,3.43,7.524,8.230464,107.115192,0.983
245673,9,1531787820,           2018-07-17 00:37:00,           2018-07-16 18:37:00,3.43,7.439,8.227464,106.848228,0.983
245673,9,1531789620,           2018-07-17 01:07:00,           2018-07-16 19:07:00,3.43,7.267,8.27046,106.943482,0.984
245673,9,1531791420,           2018-07-17 01:37:00,           2018-07-16 19:37:00,3.43,7.372,8.229463,106.694609,0.984
245673,9,1531793220,           2018-07-17 02:07:00,           2018-07-16 20:07:00,3.43,7.581,8.169468,106.473213,0.983
245673,9,1531795020,           2018-07-17 02:37:00,           2018-07-16 20:37:00,3.43,7.152,8.215463,105.925093,0.983
245673,9,1531796820,           2018-07-17 03:07:00,           2018-07-16 21:07:00,3.43,7.391,8.216464,106.576914,0.984
245673,9,1531798620,           2018-07-17 03:37:00,           2018-07-16 21:37:00,3.43,7.439,8.201465,106.510594,0.984
245673,9,1531800420,           2018-07-17 04:07:00,           2018-07-16 22:07:00,3.43,7.543,8.220464,107.035981,0.984
245673,9,1531802220,           2018-07-17 04:37:00,           2018-07-16 22:37:00,3.43,7.467,8.197466,106.53344,0.984
245673,9,1531804020,           2018-07-17 05:07:00,           2018-07-16 23:07:00,3.43,7.448,8.13347,105.651401,0.983
245673,9,1531805820,           2018-07-17 05:37:00,           2018-07-16 23:37:00,3.43,7.21,8.211464,106.028369,0.984
245673,9,1531807620,           2018-07-17 06:07:00,           2018-07-17 00:07:00,3.43,7.324,8.214464,106.371779,0.983
245673,9,1531809420,           2018-07-17 06:37:00,           2018-07-17 00:37:00,3.43,7.496,8.165468,106.194774,0.983
245673,9,1531811220,           2018-07-17 07:07:00,           2018-07-17 01:07:00,3.43,7.42,8.166467,106.005537,0.983
245673,9,1531813020,           2018-07-17 07:37:00,           2018-07-17 01:37:00,3.43,7.324,8.177466,105.892685,0.983
245673,9,1531814820,           2018-07-17 08:07:00,           2018-07-17 02:07:00,3.43,7.315,8.229463,106.541898,0.985
245673,9,1531816620,           2018-07-17 08:37:00,           2018-07-17 02:37:00,3.43,7.486,8.195466,106.558197,0.983
245673,9,1531818420,           2018-07-17 09:07:00,           2018-07-17 03:07:00,3.43,7.496,8.111471,105.492531,0.984
245673,9,1531820220,           2018-07-17 09:37:00,           2018-07-17 03:37:00,3.43,7.391,8.215464,106.563943,0.984
245673,9,1531822020,           2018-07-17 10:07:00,           2018-07-17 04:07:00,3.43,7.238,8.249461,106.594127,0.983
245673,9,1531823820,           2018-07-17 10:37:00,           2018-07-17 04:37:00,3.43,7.286,8.232463,106.503039,0.983
245673,9,1531825620,           2018-07-17 11:07:00,           2018-07-17 05:07:00,3.43,7.324,8.238462,106.682542,0.983
245673,9,1531827420,           2018-07-17 11:37:00,           2018-07-17 05:37:00,3.43,7.534,8.13747,105.931456,0.984
245673,9,1531829220,           2018-07-17 12:07:00,           2018-07-17 06:07:00,3.43,7.401,8.12647,105.436054,0.983
245673,9,1531831020,           2018-07-17 12:37:00,           2018-07-17 06:37:00,3.43,7.343,8.155468,105.65826,0.984
245673,9,1531832820,           2018-07-17 13:07:00,           2018-07-17 07:07:00,3.43,7.296,8.176466,105.805224,0.983
245673,9,1531834620,           2018-07-17 13:37:00,           2018-07-17 07:37:00,3.43,7.324,8.185466,105.996273,0.984
245673,9,1531836420,           2018-07-17 14:07:00,           2018-07-17 08:07:00,3.42,7.467,8.146469,105.870692,0.984
245673,9,1531838220,           2018-07-17 14:37:00,           2018-07-17 08:37:00,3.43,7.324,8.159467,105.659612,0.983
245673,9,1531840020,           2018-07-17 15:07:00,           2018-07-17 09:07:00,3.43,7.343,8.214464,106.422585,0.983
245673,9,1531841820,           2018-07-17 15:37:00,           2018-07-17 09:37:00,3.43,7.42,8.223464,106.745383,0.984
245673,9,1531843620,           2018-07-17 16:07:00,           2018-07-17 10:07:00,3.43,7.505,8.223464,106.973161,0.984
245673,9,1531845420,           2018-07-17 16:37:00,           2018-07-17 10:37:00,3.43,7.362,8.218464,106.525243,0.983
245673,9,1531847220,           2018-07-17 17:07:00,           2018-07-17 11:07:00,3.43,7.21,8.255461,106.59647,0.983
245673,9,1531849020,           2018-07-17 17:37:00,           2018-07-17 11:37:00,3.43,7.286,8.26746,106.955803,0.983
245673,9,1531850820,           2018-07-17 18:07:00,           2018-07-17 12:07:00,3.43,7.41,8.27346,107.36742,0.983
245673,9,1531852620,           2018-07-17 18:37:00,           2018-07-17 12:37:00,3.43,7.619,8.272461,107.918081,0.983
245673,9,1531854420,           2018-07-17 19:07:00,           2018-07-17 13:07:00,3.43,7.524,8.248463,107.349438,0.984
245673,9,1531856220,           2018-07-17 19:37:00,           2018-07-17 13:37:00,3.43,7.543,8.265462,107.621874,0.983
245673,9,1531858020,           2018-07-17 20:07:00,           2018-07-17 14:07:00,3.43,7.381,8.28446,107.431914,0.983
245673,9,1531859820,           2018-07-17 20:37:00,           2018-07-17 14:37:00,3.43,7.353,8.290459,107.434131,0.983
245673,9,1531861620,           2018-07-17 21:07:00,           2018-07-17 15:07:00,3.43,7.372,8.27346,107.265029,0.984
245673,9,1531863420,           2018-07-17 21:37:00,           2018-07-17 15:37:00,3.43,7.486,8.262461,107.42928,0.983
245673,9,1531865220,           2018-07-17 22:07:00,           2018-07-17 16:07:00,3.43,7.486,8.250462,107.273266,0.982
245673,9,1531867020,           2018-07-17 22:37:00,           2018-07-17 16:37:00,3.43,7.362,8.339456,108.093506,0.984
245673,9,1531868820,           2018-07-17 23:07:00,           2018-07-17 17:07:00,3.43,7.315,8.318457,107.694053,0.983
245673,9,1531870620,           2018-07-17 23:37:00,           2018-07-17 17:37:00,3.43,7.496,8.247463,107.261144,0.983
245673,9,1531872420,           2018-07-18 00:07:00,           2018-07-17 18:07:00,3.43,7.543,8.29546,108.012468,0.984
245673,9,1531874220,           2018-07-18 00:37:00,           2018-07-17 18:37:00,3.43,7.61,8.197466,106.915664,0.983
245673,9,1531876020,           2018-07-18 01:07:00,           2018-07-17 19:07:00,3.43,7.439,8.241463,107.030031,0.983
245673,9,1531877820,           2018-07-18 01:37:00,           2018-07-17 19:37:00,3.43,7.676,8.215465,107.327361,0.983
245673,9,1531879620,           2018-07-18 02:07:00,           2018-07-17 20:07:00,3.43,7.505,8.28646,107.792629,0.984
245673,9,1531881420,           2018-07-18 02:37:00,           2018-07-17 20:37:00,3.43,7.372,8.28046,107.355778,0.984
245673,9,1531883220,           2018-07-18 03:07:00,           2018-07-17 21:07:00,3.43,7.41,8.259461,107.185749,0.982
245673,9,1531885020,           2018-07-18 03:37:00,           2018-07-17 21:37:00,3.43,7.458,8.260461,107.327902,0.983
245673,9,1531886820,           2018-07-18 04:07:00,           2018-07-17 22:07:00,3.43,7.629,8.232464,107.423158,0.983
245673,9,1531888620,           2018-07-18 04:37:00,           2018-07-17 22:37:00,3.43,7.581,8.220465,107.137856,0.983
245673,9,1531890420,           2018-07-18 05:07:00,           2018-07-17 23:07:00,3.43,7.362,8.312458,107.743563,0.983
245673,9,1531892220,           2018-07-18 05:37:00,           2018-07-17 23:37:00,3.43,7.429,8.326457,108.106708,0.984
245673,9,1531894020,           2018-07-18 06:07:00,           2018-07-18 00:07:00,3.43,7.572,8.231464,107.257047,0.983
245673,9,1531895820,           2018-07-18 06:37:00,           2018-07-18 00:37:00,3.43,7.657,8.243464,107.642009,0.983
245673,9,1531897620,           2018-07-18 07:07:00,           2018-07-18 01:07:00,3.43,7.286,8.353455,108.068309,0.984
245673,9,1531899420,           2018-07-18 07:37:00,           2018-07-18 01:37:00,3.43,7.362,8.288459,107.432502,0.984
245673,9,1531901220,           2018-07-18 08:07:00,           2018-07-18 02:07:00,3.43,7.458,8.236463,107.016091,0.983
245673,9,1531903020,           2018-07-18 08:37:00,           2018-07-18 02:37:00,3.43,7.553,8.229464,107.179995,0.983
245673,9,1531904820,           2018-07-18 09:07:00,           2018-07-18 03:07:00,3.43,7.458,8.265461,107.392863,0.984
245673,9,1531906620,           2018-07-18 09:37:00,           2018-07-18 03:37:00,3.43,7.353,8.237462,106.747361,0.983
245673,9,1531908420,           2018-07-18 10:07:00,           2018-07-18 04:07:00,3.43,7.372,8.235463,106.772393,0.983
245673,9,1531910220,           2018-07-18 10:37:00,           2018-07-18 04:37:00,3.43,7.477,8.169468,106.196202,0.983
245673,9,1531912020,           2018-07-18 11:07:00,           2018-07-18 05:07:00,3.43,7.458,8.217464,106.769241,0.984
245673,9,1531913820,           2018-07-18 11:37:00,           2018-07-18 05:37:00,3.43,7.591,8.224464,107.216812,0.985
245673,9,1531915620,           2018-07-18 12:07:00,           2018-07-18 06:07:00,3.43,7.496,8.226464,106.988049,0.983
245673,9,1531917420,           2018-07-18 12:37:00,           2018-07-18 06:37:00,3.43,7.477,8.251462,107.262063,0.983
245673,9,1531919220,           2018-07-18 13:07:00,           2018-07-18 07:07:00,3.43,7.458,8.237463,107.029083,0.984
245673,9,1531921020,           2018-07-18 13:37:00,           2018-07-18 07:37:00,3.43,7.467,8.222464,106.858316,0.984
245673,9,1531922820,           2018-07-18 14:07:00,           2018-07-18 08:07:00,3.43,7.286,8.211464,106.231381,0.983
245673,9,1531924620,           2018-07-18 14:37:00,           2018-07-18 08:37:00,3.43,7.401,8.217464,106.616648,0.983
245673,9,1531926420,           2018-07-18 15:07:00,           2018-07-18 09:07:00,3.43,7.448,8.243463,107.080175,0.983
245673,9,1531928220,           2018-07-18 15:37:00,           2018-07-18 09:37:00,3.43,7.458,8.238463,107.042075,0.983
245673,9,1531930020,           2018-07-18 16:07:00,           2018-07-18 10:07:00,3.43,7.581,8.188467,106.720825,0.984
245673,9,1531931820,           2018-07-18 16:37:00,           2018-07-18 10:37:00,3.43,7.305,8.301458,107.44696,0.983
245673,9,1531933620,           2018-07-18 17:07:00,           2018-07-18 11:07:00,3.43,7.353,8.304458,107.615541,0.983
245673,9,1531935420,           2018-07-18 17:37:00,           2018-07-18 11:37:00,3.43,7.477,8.27746,107.600019,0.983
