sensor,deployment,year,timestamp,depth,temperature,C7_output,chlora,gain,battery
240115,Summer2018,2018,2018-08-09 9:12,9,9.784,54.04052,15.37172,10,2.97
240115,Summer2018,2018,2018-08-09 9:42,9,9.802,56.26611,17.59731,10,2.97
240115,Summer2018,2018,2018-08-09 10:12,9,9.829,55.90469,17.23589,10,2.97
240115,Summer2018,2018,2018-08-09 10:42,9,9.811,54.68175,16.01295,10,2.97
240115,Summer2018,2018,2018-08-09 11:12,9,9.82,53.86488,15.19608,10,2.97
240115,Summer2018,2018,2018-08-09 11:42,9,9.857,53.60392,14.93512,10,2.97
240115,Summer2018,2018,2018-08-09 12:12,9,9.893,55.82351,17.15471,10,2.97
240115,Summer2018,2018,2018-08-09 12:42,9,9.875,56.03304,17.36424,10,2.97
240115,Summer2018,2018,2018-08-09 13:12,9,9.829,53.40243,14.73363,10,2.97
240115,Summer2018,2018,2018-08-09 13:42,9,9.838,47.06471,8.39591,10,2.97
240115,Summer2018,2018,2018-08-09 14:12,9,9.838,55.28232,16.61352,10,2.97
240115,Summer2018,2018,2018-08-09 14:42,9,9.829,53.53427,14.86547,10,2.97
240115,Summer2018,2018,2018-08-09 15:12,9,9.903,52.70768,14.03888,10,2.96
240115,Summer2018,2018,2018-08-09 15:42,9,9.903,55.43736,16.76856,10,2.97
240115,Summer2018,2018,2018-08-09 16:12,9,9.848,54.61035,15.94155,10,2.97
240115,Summer2018,2018,2018-08-09 16:42,9,9.838,54.23391,15.56511,10,2.97
240115,Summer2018,2018,2018-08-09 17:12,9,9.875,54.11011,15.44131,10,2.97
240115,Summer2018,2018,2018-08-09 17:42,9,9.848,53.79969,15.13089,10,2.97
240115,Summer2018,2018,2018-08-09 18:12,9,9.857,54.58331,15.91451,10,2.97
240115,Summer2018,2018,2018-08-09 18:42,9,9.848,52.3508,13.682,10,2.97
240115,Summer2018,2018,2018-08-09 19:12,9,9.838,53.01118,14.34238,10,2.97
240115,Summer2018,2018,2018-08-09 19:42,9,9.82,52.12332,13.45452,10,2.97
240115,Summer2018,2018,2018-08-09 20:12,9,9.802,49.90667,11.23787,10,2.97
240115,Summer2018,2018,2018-08-09 20:42,9,9.82,53.56983,14.90103,10,2.97
240115,Summer2018,2018,2018-08-09 21:12,9,9.866,52.82841,14.15961,10,2.97
240115,Summer2018,2018,2018-08-09 21:42,9,9.829,52.32838,13.65958,10,2.97
240115,Summer2018,2018,2018-08-09 22:12,9,9.838,53.78928,15.12048,10,2.97
240115,Summer2018,2018,2018-08-09 22:42,9,9.848,52.47803,13.80923,10,2.97
240115,Summer2018,2018,2018-08-09 23:12,9,9.82,54.96695,16.29815,10,2.97
240115,Summer2018,2018,2018-08-09 23:42,9,9.829,54.10221,15.43341,10,2.97
240115,Summer2018,2018,2018-08-10 0:12,9,9.829,54.27974,15.61094,10,2.97
240115,Summer2018,2018,2018-08-10 0:42,9,9.784,54.97345,16.30465,10,2.97
240115,Summer2018,2018,2018-08-10 1:12,9,9.784,56.56186,17.89306,10,2.97
240115,Summer2018,2018,2018-08-10 1:42,9,9.848,54.45567,15.78687,10,2.97
240115,Summer2018,2018,2018-08-10 2:12,9,9.848,55.66212,16.99332,10,2.97
240115,Summer2018,2018,2018-08-10 2:42,9,9.875,52.89688,14.22808,10,2.97
240115,Summer2018,2018,2018-08-10 3:12,9,9.829,53.13219,14.46339,10,2.98
240115,Summer2018,2018,2018-08-10 3:42,9,9.82,53.61007,14.94127,10,2.96
240115,Summer2018,2018,2018-08-10 4:12,9,9.838,52.85489,14.18609,10,2.98
240115,Summer2018,2018,2018-08-10 4:42,9,9.838,51.93482,13.26602,10,2.97
240115,Summer2018,2018,2018-08-10 5:12,9,9.838,54.37043,15.70163,10,2.97
240115,Summer2018,2018,2018-08-10 5:42,9,9.793,55.03758,16.36878,10,2.97
240115,Summer2018,2018,2018-08-10 6:12,9,9.802,53.46601,14.79721,10,2.97
240115,Summer2018,2018,2018-08-10 6:42,9,9.838,56.41982,17.75102,10,2.97
240115,Summer2018,2018,2018-08-10 7:12,9,9.838,56.53265,17.86385,10,2.97
240115,Summer2018,2018,2018-08-10 7:42,9,9.848,54.45867,15.78987,10,2.97
240115,Summer2018,2018,2018-08-10 8:42,9,9.829,55.50604,16.83724,10,2.95
240115,Summer2018,2018,2018-08-10 9:12,9,9.802,53.67938,15.01058,10,2.96
240115,Summer2018,2018,2018-08-10 9:42,9,9.829,53.1718,14.503,10,2.97
240115,Summer2018,2018,2018-08-10 10:12,9,9.875,52.31105,13.64225,10,2.96
240115,Summer2018,2018,2018-08-10 10:42,9,9.893,53.21749,14.54869,10,2.97
240115,Summer2018,2018,2018-08-10 11:12,9,9.903,54.94732,16.27852,10,2.97
240115,Summer2018,2018,2018-08-10 11:42,9,9.903,54.85921,16.19041,10,2.97
240115,Summer2018,2018,2018-08-10 12:12,9,9.884,54.4382,15.7694,10,2.97
240115,Summer2018,2018,2018-08-10 12:42,9,9.866,56.06245,17.39365,10,2.96
240115,Summer2018,2018,2018-08-10 13:12,9,9.884,53.30979,14.64099,10,2.97
240115,Summer2018,2018,2018-08-10 13:42,9,9.838,54.27178,15.60298,10,2.97
240115,Summer2018,2018,2018-08-10 14:12,9,9.857,52.52854,13.85974,10,2.97
240115,Summer2018,2018,2018-08-10 14:42,9,9.884,50.01762,11.34882,10,2.97
240115,Summer2018,2018,2018-08-10 15:12,9,9.893,54.00049,15.33169,10,2.96
240115,Summer2018,2018,2018-08-10 15:42,9,9.903,55.10906,16.44026,10,2.97
240115,Summer2018,2018,2018-08-10 16:12,9,9.848,52.17439,13.50559,10,2.97
240115,Summer2018,2018,2018-08-10 16:42,9,9.866,54.16845,15.49965,10,2.97
240115,Summer2018,2018,2018-08-10 17:12,9,9.866,53.04395,14.37515,10,2.96
240115,Summer2018,2018,2018-08-10 17:42,9,9.948,50.82276,12.15396,10,2.97
240115,Summer2018,2018,2018-08-10 18:12,9,9.912,53.3457,14.6769,10,2.96
240115,Summer2018,2018,2018-08-10 18:42,9,9.866,53.19702,14.52822,10,2.96
240115,Summer2018,2018,2018-08-10 19:12,9,9.93,53.27702,14.60822,10,2.97
240115,Summer2018,2018,2018-08-10 19:42,9,9.793,52.40208,13.73328,10,2.96
240115,Summer2018,2018,2018-08-10 20:12,9,9.811,51.55083,12.88203,10,2.97
240115,Summer2018,2018,2018-08-10 20:42,9,9.884,51.61916,12.95036,10,2.96
240115,Summer2018,2018,2018-08-10 21:12,9,9.875,53.00035,14.33155,10,2.97
240115,Summer2018,2018,2018-08-10 21:42,9,9.884,53.66303,14.99423,10,2.96
240115,Summer2018,2018,2018-08-10 22:12,9,9.875,52.55928,13.89048,10,2.97
240115,Summer2018,2018,2018-08-10 22:42,9,9.866,53.18102,14.51222,10,2.97
240115,Summer2018,2018,2018-08-10 23:12,9,9.848,54.16258,15.49378,10,2.96
240115,Summer2018,2018,2018-08-10 23:42,9,9.829,54.43086,15.76206,10,2.96
240115,Summer2018,2018,2018-08-11 0:12,9,9.857,53.81541,15.14661,10,2.97
240115,Summer2018,2018,2018-08-11 0:42,9,9.884,52.47908,13.81028,10,2.97
240115,Summer2018,2018,2018-08-11 1:12,9,9.838,53.71012,15.04132,10,2.96
240115,Summer2018,2018,2018-08-11 1:42,9,9.866,54.09355,15.42475,10,2.96
240115,Summer2018,2018,2018-08-11 2:12,9,9.848,53.671,15.0022,10,2.97
240115,Summer2018,2018,2018-08-11 2:42,9,9.811,54.1034,15.4346,10,2.97
240115,Summer2018,2018,2018-08-11 3:12,9,9.857,54.21106,15.54226,10,2.96
240115,Summer2018,2018,2018-08-11 3:42,9,9.838,53.95319,15.28439,10,2.97
240115,Summer2018,2018,2018-08-11 4:12,9,9.857,54.48277,15.81397,10,2.96
240115,Summer2018,2018,2018-08-11 4:42,9,9.857,54.89631,16.22751,10,2.96
240115,Summer2018,2018,2018-08-11 5:12,9,9.857,54.91497,16.24617,10,2.97
240115,Summer2018,2018,2018-08-11 5:42,9,9.838,54.48892,15.82012,10,2.96
240115,Summer2018,2018,2018-08-11 6:12,9,9.884,54.31523,15.64643,10,2.96
240115,Summer2018,2018,2018-08-11 6:42,9,9.848,54.24823,15.57943,10,2.96
240115,Summer2018,2018,2018-08-11 7:12,9,9.811,55.01369,16.34489,10,2.97
240115,Summer2018,2018,2018-08-11 7:42,9,9.82,55.34213,16.67333,10,2.96
240115,Summer2018,2018,2018-08-11 8:12,9,9.857,54.00517,15.33637,10,2.97
240115,Summer2018,2018,2018-08-11 8:42,9,9.875,56.42338,17.75458,10,2.96
240115,Summer2018,2018,2018-08-11 9:12,9,9.903,53.37819,14.70939,10,2.96
240115,Summer2018,2018,2018-08-11 9:42,9,9.912,53.31601,14.64721,10,2.96
240115,Summer2018,2018,2018-08-11 10:12,9,9.939,52.49263,13.82383,10,2.96
240115,Summer2018,2018,2018-08-11 10:42,9,9.912,55.85935,17.19055,10,2.97
240115,Summer2018,2018,2018-08-11 11:12,9,9.893,56.09417,17.42537,10,2.96
240115,Summer2018,2018,2018-08-11 11:42,9,9.903,55.05107,16.38227,10,2.96
240115,Summer2018,2018,2018-08-11 12:12,9,9.884,55.89764,17.22884,10,2.96
240115,Summer2018,2018,2018-08-11 12:42,9,9.921,55.53699,16.86819,10,2.97
240115,Summer2018,2018,2018-08-11 13:12,9,9.912,56.02458,17.35578,10,2.96
240115,Summer2018,2018,2018-08-11 13:42,9,9.921,55.48158,16.81278,10,2.96
240115,Summer2018,2018,2018-08-11 14:12,9,9.912,55.24949,16.58069,10,2.96
240115,Summer2018,2018,2018-08-11 14:42,9,9.976,54.97163,16.30283,10,2.97
240115,Summer2018,2018,2018-08-11 15:12,9,9.985,55.63962,16.97082,10,2.96
240115,Summer2018,2018,2018-08-11 15:42,9,10.003,56.70941,18.04061,10,2.96
240115,Summer2018,2018,2018-08-11 16:12,9,9.976,56.44392,17.77512,10,2.96
240115,Summer2018,2018,2018-08-11 16:42,9,9.921,56.47459,17.80579,10,2.96
240115,Summer2018,2018,2018-08-11 17:12,9,9.893,55.12009,16.45129,10,2.97
240115,Summer2018,2018,2018-08-11 17:42,9,9.893,53.32914,14.66034,10,2.96
240115,Summer2018,2018,2018-08-11 18:12,9,9.939,55.68196,17.01316,10,2.96
240115,Summer2018,2018,2018-08-11 18:42,9,9.884,54.35715,15.68835,10,2.96
240115,Summer2018,2018,2018-08-11 19:12,9,9.93,54.84168,16.17288,10,2.96
240115,Summer2018,2018,2018-08-11 19:42,9,9.903,54.96331,16.29451,10,2.96
240115,Summer2018,2018,2018-08-11 20:12,9,9.857,53.61503,14.94623,10,2.96
240115,Summer2018,2018,2018-08-11 20:42,9,9.903,53.73283,15.06403,10,2.96
240115,Summer2018,2018,2018-08-11 21:12,9,9.939,53.83372,15.16492,10,2.96
240115,Summer2018,2018,2018-08-11 21:42,9,9.957,53.15028,14.48148,10,2.96
240115,Summer2018,2018,2018-08-11 22:12,9,9.921,54.10696,15.43816,10,2.96
240115,Summer2018,2018,2018-08-11 22:42,9,9.93,52.09265,13.42385,10,2.96
240115,Summer2018,2018,2018-08-11 23:12,9,9.903,55.44993,16.78113,10,2.96
240115,Summer2018,2018,2018-08-11 23:42,9,9.875,54.65625,15.98745,10,2.96
240115,Summer2018,2018,2018-08-12 0:12,9,9.848,54.24264,15.57384,10,2.97
240115,Summer2018,2018,2018-08-12 0:42,9,9.875,53.98924,15.32044,10,2.96
240115,Summer2018,2018,2018-08-12 1:12,9,9.903,53.69447,15.02567,10,2.96
240115,Summer2018,2018,2018-08-12 1:42,9,9.921,53.89226,15.22346,10,2.96
240115,Summer2018,2018,2018-08-12 2:12,9,9.93,53.34584,14.67704,10,2.97
240115,Summer2018,2018,2018-08-12 2:42,9,9.875,53.21323,14.54443,10,2.96
240115,Summer2018,2018,2018-08-12 3:12,9,9.875,53.90309,15.23429,10,2.97
240115,Summer2018,2018,2018-08-12 3:42,9,9.903,52.95654,14.28774,10,2.96
240115,Summer2018,2018,2018-08-12 4:12,9,9.957,50.2764,11.6076,10,2.96
240115,Summer2018,2018,2018-08-12 4:42,9,9.893,54.30713,15.63833,10,2.96
240115,Summer2018,2018,2018-08-12 5:12,9,9.903,53.27129,14.60249,10,2.96
240115,Summer2018,2018,2018-08-12 5:42,9,9.857,53.693,15.0242,10,2.96
240115,Summer2018,2018,2018-08-12 6:12,9,9.857,53.9309,15.2621,10,2.97
240115,Summer2018,2018,2018-08-12 6:42,9,9.884,53.24188,14.57308,10,2.96
240115,Summer2018,2018,2018-08-12 7:12,9,9.93,53.74533,15.07653,10,2.96
240115,Summer2018,2018,2018-08-12 7:42,9,9.903,54.23216,15.56336,10,2.96
240115,Summer2018,2018,2018-08-12 8:12,9,9.893,54.6369,15.9681,10,2.96
240115,Summer2018,2018,2018-08-12 8:42,9,9.948,54.54195,15.87315,10,2.96
240115,Summer2018,2018,2018-08-12 9:12,9,9.903,54.7709,16.1021,10,2.96
240115,Summer2018,2018,2018-08-12 9:42,9,9.811,53.50262,14.83382,10,2.96
240115,Summer2018,2018,2018-08-12 10:12,9,9.893,53.53427,14.86547,10,2.96
240115,Summer2018,2018,2018-08-12 10:42,9,9.93,52.27108,13.60228,10,2.96
240115,Summer2018,2018,2018-08-12 11:12,9,9.994,53.5947,14.9259,10,2.96
240115,Summer2018,2018,2018-08-12 11:42,9,9.966,54.06169,15.39289,10,2.96
240115,Summer2018,2018,2018-08-12 12:12,9,9.939,54.78236,16.11356,10,2.96
240115,Summer2018,2018,2018-08-12 12:42,9,10.003,55.22203,16.55323,10,2.96
240115,Summer2018,2018,2018-08-12 13:12,9,9.948,56.1901,17.5213,10,2.96
240115,Summer2018,2018,2018-08-12 13:42,9,10.03,55.7781,17.1093,10,2.96
240115,Summer2018,2018,2018-08-12 14:12,9,10.04,56.2578,17.589,10,2.96
240115,Summer2018,2018,2018-08-12 14:42,9,10.021,55.31481,16.64601,10,2.96
240115,Summer2018,2018,2018-08-12 15:12,9,10.03,55.06413,16.39533,10,2.96
240115,Summer2018,2018,2018-08-12 15:42,9,10.003,55.99713,17.32833,10,2.96
240115,Summer2018,2018,2018-08-12 16:12,9,10.03,54.82875,16.15995,10,2.96
240115,Summer2018,2018,2018-08-12 16:42,9,9.921,53.87053,15.20173,10,2.96
240115,Summer2018,2018,2018-08-12 17:12,9,9.966,54.54726,15.87846,10,2.96
240115,Summer2018,2018,2018-08-12 17:42,9,9.976,54.02466,15.35586,10,2.96
240115,Summer2018,2018,2018-08-12 18:12,9,10.03,53.77279,15.10399,10,2.96
240115,Summer2018,2018,2018-08-12 18:42,9,10.112,52.80535,14.13655,10,2.96
240115,Summer2018,2018,2018-08-12 19:12,9,9.921,54.11667,15.44787,10,2.96
240115,Summer2018,2018,2018-08-12 19:42,9,9.903,53.56501,14.89621,10,2.96
240115,Summer2018,2018,2018-08-12 20:12,9,9.912,54.93537,16.26657,10,2.96
240115,Summer2018,2018,2018-08-12 20:42,9,9.957,51.08217,12.41337,10,2.96
240115,Summer2018,2018,2018-08-12 21:12,9,9.985,52.14798,13.47918,10,2.96
240115,Summer2018,2018,2018-08-12 21:42,9,9.976,52.63495,13.96615,10,2.96
240115,Summer2018,2018,2018-08-12 22:12,9,9.976,52.57975,13.91095,10,2.96
240115,Summer2018,2018,2018-08-12 22:42,9,9.921,52.45281,13.78401,10,2.96
240115,Summer2018,2018,2018-08-12 23:12,9,10.012,49.59611,10.92731,10,2.96
240115,Summer2018,2018,2018-08-12 23:42,9,9.985,52.78719,14.11839,10,2.96
240115,Summer2018,2018,2018-08-13 0:12,9,9.948,53.18941,14.52061,10,2.96
240115,Summer2018,2018,2018-08-13 0:42,9,9.939,54.74163,16.07283,10,2.96
240115,Summer2018,2018,2018-08-13 1:12,9,9.948,51.93321,13.26441,10,2.96
240115,Summer2018,2018,2018-08-13 1:42,9,10.003,52.74401,14.07521,10,2.96
240115,Summer2018,2018,2018-08-13 2:12,9,9.957,53.27695,14.60815,10,2.96
240115,Summer2018,2018,2018-08-13 2:42,9,9.948,51.46259,12.79379,10,2.96
240115,Summer2018,2018,2018-08-13 3:12,9,9.939,53.07909,14.41029,10,2.96
240115,Summer2018,2018,2018-08-13 3:42,9,10.021,52.719,14.0502,10,2.96
240115,Summer2018,2018,2018-08-13 4:12,9,10.012,52.52135,13.85255,10,2.96
240115,Summer2018,2018,2018-08-13 4:42,9,9.866,52.89576,14.22696,10,2.96
240115,Summer2018,2018,2018-08-13 5:12,9,9.921,52.93999,14.27119,10,2.96
240115,Summer2018,2018,2018-08-13 5:42,9,9.966,54.36938,15.70058,10,2.96
240115,Summer2018,2018,2018-08-13 6:12,9,9.93,53.4621,14.7933,10,2.96
240115,Summer2018,2018,2018-08-13 6:42,9,9.93,52.63229,13.96349,10,2.96
240115,Summer2018,2018,2018-08-13 7:12,9,9.985,52.61084,13.94204,10,2.96
240115,Summer2018,2018,2018-08-13 7:42,9,10.149,53.49298,14.82418,10,2.96
240115,Summer2018,2018,2018-08-13 8:12,9,9.884,53.30678,14.63798,10,2.96
240115,Summer2018,2018,2018-08-13 8:42,9,9.994,54.0167,15.3479,10,2.96
240115,Summer2018,2018,2018-08-13 9:12,9,10.012,54.33752,15.66872,10,2.96
240115,Summer2018,2018,2018-08-13 9:42,9,10.085,53.00908,14.34028,10,2.98
240115,Summer2018,2018,2018-08-13 10:12,9,10.003,54.3902,15.7214,10,2.96
240115,Summer2018,2018,2018-08-13 10:42,9,10.094,54.51659,15.84779,10,2.96
240115,Summer2018,2018,2018-08-13 11:12,9,10.131,55.22217,16.55337,10,2.98
240115,Summer2018,2018,2018-08-13 11:42,9,9.939,55.82952,17.16072,10,2.96
240115,Summer2018,2018,2018-08-13 12:12,9,9.875,55.36917,16.70037,10,2.96
240115,Summer2018,2018,2018-08-13 12:42,9,9.994,53.09013,14.42133,10,2.96
240115,Summer2018,2018,2018-08-13 13:12,9,10.04,55.09473,16.42593,10,2.96
240115,Summer2018,2018,2018-08-13 13:42,9,10.103,55.71752,17.04872,10,2.96
240115,Summer2018,2018,2018-08-13 14:12,9,10.103,56.01117,17.34237,10,2.96
240115,Summer2018,2018,2018-08-13 14:42,9,10.03,55.13756,16.46876,10,2.96
240115,Summer2018,2018,2018-08-13 15:12,9,10.085,55.80388,17.13508,10,2.96
240115,Summer2018,2018,2018-08-13 15:42,9,10.158,53.95249,15.28369,10,2.96
240115,Summer2018,2018,2018-08-13 16:12,9,9.948,55.69838,17.02958,10,2.96
240115,Summer2018,2018,2018-08-13 16:42,9,9.985,54.36847,15.69967,10,2.96
240115,Summer2018,2018,2018-08-13 17:12,9,10.021,51.54776,12.87896,10,2.96
240115,Summer2018,2018,2018-08-13 17:42,9,9.966,53.85048,15.18168,10,2.96
240115,Summer2018,2018,2018-08-13 18:12,9,10.049,54.53461,15.86581,10,2.96
240115,Summer2018,2018,2018-08-13 18:42,9,10.076,54.90763,16.23883,10,2.96
240115,Summer2018,2018,2018-08-13 19:12,9,10.112,53.98176,15.31296,10,2.96
240115,Summer2018,2018,2018-08-13 19:42,9,10.076,52.06435,13.39555,10,2.96
240115,Summer2018,2018,2018-08-13 20:12,9,10.103,51.44401,12.77521,10,2.96
240115,Summer2018,2018,2018-08-13 20:42,9,9.994,52.17257,13.50377,10,2.96
240115,Summer2018,2018,2018-08-13 21:12,9,10.012,53.29393,14.62513,10,2.96
240115,Summer2018,2018,2018-08-13 21:42,9,10.03,54.95654,16.28774,10,2.96
240115,Summer2018,2018,2018-08-13 22:12,9,10.067,53.29707,14.62827,10,2.96
240115,Summer2018,2018,2018-08-13 22:42,9,9.966,51.75931,13.09051,10,2.96
240115,Summer2018,2018,2018-08-13 23:12,9,10.03,53.28925,14.62045,10,2.96
240115,Summer2018,2018,2018-08-13 23:42,9,10.076,53.30783,14.63903,10,2.96
240115,Summer2018,2018,2018-08-14 0:12,9,10.194,53.68497,15.01617,10,2.96
240115,Summer2018,2018,2018-08-14 0:42,9,10.003,51.87718,13.20838,10,2.96
240115,Summer2018,2018,2018-08-14 1:12,9,9.903,53.59869,14.92989,10,2.96
240115,Summer2018,2018,2018-08-14 1:42,9,10.094,51.668,12.9992,10,2.96
240115,Summer2018,2018,2018-08-14 2:12,9,10.003,55.00412,16.33532,10,2.96
240115,Summer2018,2018,2018-08-14 2:42,9,9.994,54.98749,16.31869,10,2.96
240115,Summer2018,2018,2018-08-14 3:12,9,10.049,52.88165,14.21285,10,2.96
240115,Summer2018,2018,2018-08-14 3:42,9,10.103,51.8732,13.2044,10,2.96
240115,Summer2018,2018,2018-08-14 4:12,9,10.103,51.0974,12.4286,10,2.96
240115,Summer2018,2018,2018-08-14 4:42,9,9.976,53.0392,14.3704,10,2.96
240115,Summer2018,2018,2018-08-14 5:12,9,9.939,53.34633,14.67753,10,2.96
240115,Summer2018,2018,2018-08-14 5:42,9,9.985,53.04185,14.37305,10,2.96
240115,Summer2018,2018,2018-08-14 6:12,9,9.966,54.64654,15.97774,10,2.96
240115,Summer2018,2018,2018-08-14 6:42,9,10.021,56.08201,17.41321,10,2.96
240115,Summer2018,2018,2018-08-14 7:12,9,10.003,52.7503,14.0815,10,2.96
240115,Summer2018,2018,2018-08-14 7:42,9,10.04,53.4702,14.8014,10,2.96
240115,Summer2018,2018,2018-08-14 8:12,9,10.067,53.81946,15.15066,10,2.96
240115,Summer2018,2018,2018-08-14 8:42,9,10.067,52.74862,14.07982,10,2.96
240115,Summer2018,2018,2018-08-14 9:12,9,10.03,52.39014,13.72134,10,2.96
240115,Summer2018,2018,2018-08-14 9:42,9,10.03,56.7025,18.0337,10,2.96
240115,Summer2018,2018,2018-08-14 10:12,9,10.067,54.25871,15.58991,10,2.96
240115,Summer2018,2018,2018-08-14 10:42,9,10.076,55.00495,16.33615,10,2.96
240115,Summer2018,2018,2018-08-14 11:12,9,10.03,53.87088,15.20208,10,2.96
240115,Summer2018,2018,2018-08-14 11:42,9,10.058,54.34255,15.67375,10,2.96
240115,Summer2018,2018,2018-08-14 12:12,9,10.04,54.27052,15.60172,10,2.96
240115,Summer2018,2018,2018-08-14 12:42,9,9.985,52.57081,13.90201,10,2.96
240115,Summer2018,2018,2018-08-14 13:12,9,10.021,54.45008,15.78128,10,2.96
240115,Summer2018,2018,2018-08-14 13:42,9,10.058,54.4389,15.7701,10,2.96
240115,Summer2018,2018,2018-08-14 14:12,9,10.112,54.19451,15.52571,10,2.96
240115,Summer2018,2018,2018-08-14 14:42,9,10.03,53.39488,14.72608,10,2.96
240115,Summer2018,2018,2018-08-14 15:12,9,9.994,51.75282,13.08402,10,2.96
240115,Summer2018,2018,2018-08-14 15:42,9,10.049,52.56892,13.90012,10,2.96
240115,Summer2018,2018,2018-08-14 16:12,9,10.094,52.90338,14.23458,10,2.96
240115,Summer2018,2018,2018-08-14 16:42,9,10.021,52.26081,13.59201,10,2.96
240115,Summer2018,2018,2018-08-14 17:12,9,10.049,52.99686,14.32806,10,2.96
240115,Summer2018,2018,2018-08-14 17:42,9,10.049,52.43765,13.76885,10,2.96
240115,Summer2018,2018,2018-08-14 18:12,9,9.994,52.26892,13.60012,10,2.96
240115,Summer2018,2018,2018-08-14 18:42,9,9.957,52.88647,14.21767,10,2.96
240115,Summer2018,2018,2018-08-14 19:12,9,10.03,54.76049,16.09169,10,2.96
240115,Summer2018,2018,2018-08-14 19:42,9,10.067,52.37882,13.71002,10,2.96
240115,Summer2018,2018,2018-08-14 20:12,9,10.067,53.36393,14.69513,10,2.96
240115,Summer2018,2018,2018-08-14 20:42,9,10.021,52.46,13.7912,10,2.96
240115,Summer2018,2018,2018-08-14 21:12,9,10.085,52.92042,14.25162,10,2.96
240115,Summer2018,2018,2018-08-14 21:42,9,10.067,53.67861,15.00981,10,2.96
240115,Summer2018,2018,2018-08-14 22:12,9,10.085,53.78041,15.11161,10,2.96
240115,Summer2018,2018,2018-08-14 22:42,9,9.948,51.32866,12.65986,10,2.96
240115,Summer2018,2018,2018-08-14 23:12,9,9.966,52.39042,13.72162,10,2.96
240115,Summer2018,2018,2018-08-14 23:42,9,10.085,51.97974,13.31094,10,2.96
240115,Summer2018,2018,2018-08-15 0:12,9,10.112,53.60693,14.93813,10,2.96
240115,Summer2018,2018,2018-08-15 0:42,9,10.012,52.43667,13.76787,10,2.96
240115,Summer2018,2018,2018-08-15 1:12,9,10.003,54.31551,15.64671,10,2.96
240115,Summer2018,2018,2018-08-15 1:42,9,10.012,52.83644,14.16764,10,2.96
240115,Summer2018,2018,2018-08-15 2:12,9,10.021,53.72437,15.05557,10,2.96
240115,Summer2018,2018,2018-08-15 2:42,9,9.948,53.43981,14.77101,10,2.96
240115,Summer2018,2018,2018-08-15 3:12,9,10.03,53.88067,15.21187,10,2.96
240115,Summer2018,2018,2018-08-15 3:42,9,10.012,53.23873,14.56993,10,2.96
240115,Summer2018,2018,2018-08-15 4:12,9,10.085,53.23852,14.56972,10,2.96
240115,Summer2018,2018,2018-08-15 4:42,9,10.14,53.9659,15.2971,10,2.96
240115,Summer2018,2018,2018-08-15 5:12,9,10.04,52.37246,13.70366,10,2.96
240115,Summer2018,2018,2018-08-15 5:42,9,9.921,52.97275,14.30395,10,2.96
240115,Summer2018,2018,2018-08-15 6:12,9,9.948,53.68609,15.01729,10,2.96
240115,Summer2018,2018,2018-08-15 6:42,9,9.994,54.18675,15.51795,10,2.96
240115,Summer2018,2018,2018-08-15 7:12,9,10.076,54.13225,15.46345,10,2.96
240115,Summer2018,2018,2018-08-15 7:42,9,10.076,54.64382,15.97502,10,2.96
240115,Summer2018,2018,2018-08-15 8:12,9,10.04,54.05414,15.38534,10,2.96
240115,Summer2018,2018,2018-08-15 8:42,9,10.085,55.19848,16.52968,10,2.96
240115,Summer2018,2018,2018-08-15 9:12,9,10.076,54.94382,16.27502,10,2.96
240115,Summer2018,2018,2018-08-15 9:42,9,10.112,54.91671,16.24791,10,2.96
240115,Summer2018,2018,2018-08-15 10:12,9,10.122,54.80046,16.13166,10,2.96
240115,Summer2018,2018,2018-08-15 10:42,9,10.112,55.16774,16.49894,10,2.96
240115,Summer2018,2018,2018-08-15 11:12,9,10.04,54.50045,15.83165,10,2.96
240115,Summer2018,2018,2018-08-15 11:42,9,10.294,55.26779,16.59899,10,2.96
240115,Summer2018,2018,2018-08-15 12:12,9,10.085,54.89617,16.22737,10,2.96
240115,Summer2018,2018,2018-08-15 12:42,9,10.158,56.00551,17.33671,10,2.95
240115,Summer2018,2018,2018-08-15 13:12,9,10.276,56.03555,17.36675,10,2.96
240115,Summer2018,2018,2018-08-15 13:42,9,10.231,56.42073,17.75193,10,2.96
240115,Summer2018,2018,2018-08-15 14:12,9,10.213,56.05218,17.38338,10,2.96
240115,Summer2018,2018,2018-08-15 14:42,9,10.304,55.43372,16.76492,10,2.96
240115,Summer2018,2018,2018-08-15 15:12,9,10.076,54.6165,15.9477,10,2.95
240115,Summer2018,2018,2018-08-15 15:42,9,10.103,54.44547,15.77667,10,2.96
240115,Summer2018,2018,2018-08-15 16:12,9,10.331,54.76524,16.09644,10,2.96
240115,Summer2018,2018,2018-08-15 16:42,9,10.213,55.09117,16.42237,10,2.96
240115,Summer2018,2018,2018-08-15 17:12,9,10.149,54.25096,15.58216,10,2.96
240115,Summer2018,2018,2018-08-15 17:42,9,10.185,52.93195,14.26315,10,2.96
240115,Summer2018,2018,2018-08-15 18:12,9,10.367,54.82687,16.15807,10,2.96
240115,Summer2018,2018,2018-08-15 18:42,9,10.349,55.20924,16.54044,10,2.96
240115,Summer2018,2018,2018-08-15 19:12,9,10.204,55.64535,16.97655,10,2.96
240115,Summer2018,2018,2018-08-15 19:42,9,10.176,54.65101,15.98221,10,2.96
240115,Summer2018,2018,2018-08-15 20:12,9,10.04,55.34381,16.67501,10,2.95
