sensor,deployment,year,timestamp,depth,temperature,DO,DO_saturation,battery,Q
214424,Summer2018,2018,           2018-08-11 23:37:00,1.5,12.696,7.335,108.072,3.47,1.025
214424,Summer2018,2018,           2018-08-12 00:07:00,1.5,12.740,7.383,108.890,3.47,1.026
214424,Summer2018,2018,           2018-08-12 00:37:00,1.5,12.828,7.413,109.553,3.47,1.027
214424,Summer2018,2018,           2018-08-12 01:07:00,1.5,12.740,7.399,109.126,3.47,1.025
214424,Summer2018,2018,           2018-08-12 01:37:00,1.5,12.687,7.407,109.110,3.47,1.026
214424,Summer2018,2018,           2018-08-12 02:07:00,1.5,12.643,7.363,108.353,3.47,1.025
214424,Summer2018,2018,           2018-08-12 02:37:00,1.5,12.616,7.340,107.947,3.47,1.025
214424,Summer2018,2018,           2018-08-12 03:07:00,1.5,12.625,7.312,107.557,3.47,1.026
214424,Summer2018,2018,           2018-08-12 03:37:00,1.5,12.652,7.241,106.579,3.47,1.025
214424,Summer2018,2018,           2018-08-12 04:07:00,1.5,12.599,7.301,107.331,3.47,1.026
214424,Summer2018,2018,           2018-08-12 04:37:00,1.5,12.581,7.322,107.595,3.47,1.027
214424,Summer2018,2018,           2018-08-12 05:07:00,1.5,12.625,7.294,107.293,3.47,1.025
214424,Summer2018,2018,           2018-08-12 05:37:00,1.5,12.696,7.270,107.115,3.47,1.026
214424,Summer2018,2018,           2018-08-12 06:07:00,1.5,12.643,7.200,105.954,3.47,1.025
214424,Summer2018,2018,           2018-08-12 06:37:00,1.5,12.572,7.186,105.575,3.47,1.026
214424,Summer2018,2018,           2018-08-12 07:07:00,1.5,12.510,7.200,105.629,3.47,1.026
214424,Summer2018,2018,           2018-08-12 07:37:00,1.5,12.413,7.218,105.657,3.47,1.026
214424,Summer2018,2018,           2018-08-12 08:07:00,1.5,12.369,7.224,105.637,3.47,1.027
214424,Summer2018,2018,           2018-08-12 08:37:00,1.5,12.325,7.225,105.544,3.46,1.026
214424,Summer2018,2018,           2018-08-12 09:07:00,1.5,12.387,7.213,105.520,3.47,1.026
214424,Summer2018,2018,           2018-08-12 09:37:00,1.5,12.396,7.216,105.586,3.46,1.026
214424,Summer2018,2018,           2018-08-12 10:07:00,1.5,12.413,7.219,105.671,3.47,1.026
214424,Summer2018,2018,           2018-08-12 10:37:00,1.5,12.458,7.208,105.620,3.47,1.025
214424,Summer2018,2018,           2018-08-12 11:07:00,1.5,12.475,7.206,105.632,3.47,1.026
214424,Summer2018,2018,           2018-08-12 11:37:00,1.5,12.528,7.221,105.982,3.47,1.025
214424,Summer2018,2018,           2018-08-12 12:07:00,1.5,12.537,7.265,106.649,3.47,1.025
214424,Summer2018,2018,           2018-08-12 12:37:00,1.5,12.669,7.260,106.901,3.47,1.025
214424,Summer2018,2018,           2018-08-12 13:07:00,1.5,12.678,7.266,107.011,3.47,1.025
214424,Summer2018,2018,           2018-08-12 13:37:00,1.5,12.828,7.264,107.351,3.47,1.026
214424,Summer2018,2018,           2018-08-12 14:07:00,1.5,13.179,7.233,107.756,3.47,1.026
214424,Summer2018,2018,           2018-08-12 14:37:00,1.5,13.423,7.194,107.773,3.47,1.025
214424,Summer2018,2018,           2018-08-12 15:07:00,1.5,13.502,7.190,107.906,3.47,1.025
214424,Summer2018,2018,           2018-08-12 15:37:00,1.5,13.563,7.179,107.891,3.47,1.024
214424,Summer2018,2018,           2018-08-12 16:07:00,1.5,13.685,7.190,108.355,3.47,1.025
214424,Summer2018,2018,           2018-08-12 16:37:00,1.5,13.685,7.209,108.642,3.47,1.025
214424,Summer2018,2018,           2018-08-12 17:07:00,1.5,13.833,7.235,109.399,3.47,1.025
214424,Summer2018,2018,           2018-08-12 17:37:00,1.5,13.920,7.240,109.690,3.47,1.025
214424,Summer2018,2018,           2018-08-12 18:07:00,1.5,13.955,7.212,109.352,3.47,1.025
214424,Summer2018,2018,           2018-08-12 18:37:00,1.5,13.894,7.220,109.323,3.47,1.025
214424,Summer2018,2018,           2018-08-12 19:07:00,1.5,13.868,7.185,108.729,3.47,1.026
214424,Summer2018,2018,           2018-08-12 19:37:00,1.5,13.781,7.139,107.821,3.47,1.024
214424,Summer2018,2018,           2018-08-12 20:07:00,1.5,13.737,7.167,108.136,3.47,1.025
214424,Summer2018,2018,           2018-08-12 20:37:00,1.5,13.694,7.144,107.684,3.47,1.024
214424,Summer2018,2018,           2018-08-12 21:07:00,1.5,13.720,7.090,106.933,3.47,1.026
214424,Summer2018,2018,           2018-08-12 21:37:00,1.5,13.711,7.119,107.349,3.47,1.025
214424,Summer2018,2018,           2018-08-12 22:07:00,1.5,13.711,6.992,105.434,3.47,1.025
214424,Summer2018,2018,           2018-08-12 22:37:00,1.5,13.659,7.041,106.047,3.47,1.026
214424,Summer2018,2018,           2018-08-12 23:07:00,1.5,13.650,7.034,105.920,3.47,1.025
214424,Summer2018,2018,           2018-08-12 23:37:00,1.5,13.493,7.090,106.384,3.47,1.027
214424,Summer2018,2018,           2018-08-13 00:07:00,1.5,13.458,7.082,106.179,3.47,1.026
214424,Summer2018,2018,           2018-08-13 00:37:00,1.5,13.415,7.083,106.090,3.47,1.026
214424,Summer2018,2018,           2018-08-13 01:07:00,1.5,13.266,7.151,106.746,3.47,1.025
214424,Summer2018,2018,           2018-08-13 01:37:00,1.5,13.222,7.141,106.490,3.47,1.026
214424,Summer2018,2018,           2018-08-13 02:07:00,1.5,13.126,7.145,106.316,3.47,1.027
214424,Summer2018,2018,           2018-08-13 02:37:00,1.5,13.030,7.131,105.875,3.47,1.026
214424,Summer2018,2018,           2018-08-13 03:07:00,1.5,12.924,7.138,105.722,3.47,1.026
214424,Summer2018,2018,           2018-08-13 03:37:00,1.5,12.854,7.122,105.316,3.47,1.026
214424,Summer2018,2018,           2018-08-13 04:07:00,1.5,12.766,7.112,104.955,3.47,1.027
214424,Summer2018,2018,           2018-08-13 04:37:00,1.5,12.634,7.102,104.490,3.47,1.026
214424,Summer2018,2018,           2018-08-13 05:07:00,1.5,12.519,7.094,104.096,3.47,1.026
214424,Summer2018,2018,           2018-08-13 05:37:00,1.5,12.360,7.082,103.539,3.47,1.026
214424,Summer2018,2018,           2018-08-13 06:07:00,1.5,12.378,7.068,103.377,3.47,1.026
214424,Summer2018,2018,           2018-08-13 06:37:00,1.5,12.351,7.070,103.342,3.47,1.028
214424,Summer2018,2018,           2018-08-13 07:07:00,1.5,12.316,7.057,103.068,3.47,1.027
214424,Summer2018,2018,           2018-08-13 07:37:00,1.5,12.254,7.061,102.979,3.47,1.027
214424,Summer2018,2018,           2018-08-13 08:07:00,1.5,12.192,7.094,103.311,3.47,1.028
214424,Summer2018,2018,           2018-08-13 08:37:00,1.5,12.192,7.063,102.860,3.47,1.027
214424,Summer2018,2018,           2018-08-13 09:07:00,1.5,12.183,7.102,103.406,3.47,1.027
214424,Summer2018,2018,           2018-08-13 09:37:00,1.5,12.210,7.097,103.398,3.47,1.027
214424,Summer2018,2018,           2018-08-13 10:07:00,1.5,12.290,7.091,103.503,3.47,1.026
214424,Summer2018,2018,           2018-08-13 10:37:00,1.5,12.298,7.120,103.945,3.47,1.028
214424,Summer2018,2018,           2018-08-13 11:07:00,1.5,12.387,7.115,104.086,3.47,1.027
214424,Summer2018,2018,           2018-08-13 11:37:00,1.5,12.555,7.111,104.432,3.47,1.026
214424,Summer2018,2018,           2018-08-13 12:07:00,1.5,12.581,7.118,104.598,3.47,1.027
214424,Summer2018,2018,           2018-08-13 12:37:00,1.5,12.616,7.120,104.711,3.47,1.027
214424,Summer2018,2018,           2018-08-13 13:07:00,1.5,12.696,7.114,104.816,3.47,1.025
214424,Summer2018,2018,           2018-08-13 13:37:00,1.5,12.801,7.115,105.084,3.47,1.025
214424,Summer2018,2018,           2018-08-13 14:07:00,1.5,13.012,7.120,105.668,3.47,1.026
214424,Summer2018,2018,           2018-08-13 14:37:00,1.5,13.179,7.137,106.326,3.47,1.026
214424,Summer2018,2018,           2018-08-13 15:07:00,1.5,13.546,7.081,106.377,3.47,1.025
214424,Summer2018,2018,           2018-08-13 15:37:00,1.5,13.537,7.049,105.874,3.47,1.024
214424,Summer2018,2018,           2018-08-13 16:07:00,1.5,13.589,7.054,106.075,3.47,1.025
214424,Summer2018,2018,           2018-08-13 16:37:00,1.5,13.580,7.101,106.760,3.47,1.026
214424,Summer2018,2018,           2018-08-13 17:07:00,1.5,13.746,7.087,106.951,3.47,1.026
214424,Summer2018,2018,           2018-08-13 17:37:00,1.5,13.668,7.105,107.033,3.47,1.025
214424,Summer2018,2018,           2018-08-13 18:07:00,1.5,13.659,7.102,106.966,3.47,1.027
214424,Summer2018,2018,           2018-08-13 18:37:00,1.5,13.641,7.086,106.682,3.47,1.025
214424,Summer2018,2018,           2018-08-13 19:07:00,1.5,13.624,7.108,106.972,3.47,1.026
214424,Summer2018,2018,           2018-08-13 19:37:00,1.5,13.563,7.092,106.583,3.47,1.026
214424,Summer2018,2018,           2018-08-13 20:07:00,1.5,13.502,7.031,105.520,3.47,1.026
214424,Summer2018,2018,           2018-08-13 20:37:00,1.5,13.528,7.129,107.054,3.47,1.028
214424,Summer2018,2018,           2018-08-13 21:07:00,1.5,13.397,7.123,106.646,3.47,1.026
214424,Summer2018,2018,           2018-08-13 21:37:00,1.5,13.108,7.145,106.272,3.47,1.026
214424,Summer2018,2018,           2018-08-13 22:07:00,1.5,13.082,7.129,105.971,3.47,1.027
214424,Summer2018,2018,           2018-08-13 22:37:00,1.5,13.108,7.105,105.677,3.47,1.026
214424,Summer2018,2018,           2018-08-13 23:07:00,1.5,13.179,7.014,104.493,3.47,1.026
214424,Summer2018,2018,           2018-08-13 23:37:00,1.5,13.047,6.996,103.911,3.47,1.026
214424,Summer2018,2018,           2018-08-14 00:07:00,1.5,13.082,7.054,104.856,3.47,1.027
214424,Summer2018,2018,           2018-08-14 00:37:00,1.5,13.038,7.024,104.305,3.47,1.027
214424,Summer2018,2018,           2018-08-14 01:07:00,1.5,13.021,7.030,104.354,3.47,1.027
214424,Summer2018,2018,           2018-08-14 01:37:00,1.5,12.959,6.981,103.480,3.47,1.027
214424,Summer2018,2018,           2018-08-14 02:07:00,1.5,12.915,6.960,103.064,3.47,1.027
214424,Summer2018,2018,           2018-08-14 02:37:00,1.5,12.880,6.988,103.396,3.47,1.026
214424,Summer2018,2018,           2018-08-14 03:07:00,1.5,12.854,6.990,103.364,3.47,1.027
214424,Summer2018,2018,           2018-08-14 03:37:00,1.5,12.810,7.005,103.481,3.47,1.027
214424,Summer2018,2018,           2018-08-14 04:07:00,1.5,12.757,6.899,101.791,3.47,1.027
214424,Summer2018,2018,           2018-08-14 04:37:00,1.5,12.731,6.864,101.214,3.47,1.028
214424,Summer2018,2018,           2018-08-14 05:07:00,1.5,12.669,6.904,101.659,3.47,1.026
214424,Summer2018,2018,           2018-08-14 05:37:00,1.5,12.660,6.979,102.742,3.47,1.028
214424,Summer2018,2018,           2018-08-14 06:07:00,1.5,12.634,6.906,101.606,3.47,1.026
214424,Summer2018,2018,           2018-08-14 06:37:00,1.5,12.599,6.861,100.863,3.47,1.026
214424,Summer2018,2018,           2018-08-14 07:07:00,1.5,12.590,6.922,101.739,3.47,1.027
214424,Summer2018,2018,           2018-08-14 07:37:00,1.5,12.537,6.949,102.011,3.47,1.028
214424,Summer2018,2018,           2018-08-14 08:07:00,1.5,12.563,6.942,101.969,3.47,1.027
214424,Summer2018,2018,           2018-08-14 08:37:00,1.5,12.607,6.963,102.381,3.47,1.026
214424,Summer2018,2018,           2018-08-14 09:07:00,1.5,12.616,6.980,102.652,3.47,1.027
214424,Summer2018,2018,           2018-08-14 09:37:00,1.5,12.643,7.028,103.423,3.47,1.027
214424,Summer2018,2018,           2018-08-14 10:07:00,1.5,12.625,7.017,103.218,3.47,1.025
214424,Summer2018,2018,           2018-08-14 10:37:00,1.5,12.696,7.035,103.652,3.47,1.027
214424,Summer2018,2018,           2018-08-14 11:07:00,1.5,12.792,7.035,103.881,3.47,1.027
214424,Summer2018,2018,           2018-08-14 11:37:00,1.5,12.951,7.028,104.157,3.47,1.027
214424,Summer2018,2018,           2018-08-14 12:07:00,1.5,13.030,7.014,104.138,3.47,1.026
214424,Summer2018,2018,           2018-08-14 12:37:00,1.5,13.082,7.018,104.321,3.47,1.026
214424,Summer2018,2018,           2018-08-14 13:07:00,1.5,13.065,7.041,104.623,3.47,1.026
214424,Summer2018,2018,           2018-08-14 13:37:00,1.5,13.030,7.056,104.761,3.47,1.026
214424,Summer2018,2018,           2018-08-14 14:07:00,1.5,12.968,7.103,105.310,3.47,1.027
214424,Summer2018,2018,           2018-08-14 14:37:00,1.5,13.065,7.080,105.202,3.47,1.025
214424,Summer2018,2018,           2018-08-14 15:07:00,1.5,13.091,7.116,105.800,3.47,1.027
214424,Summer2018,2018,           2018-08-14 15:37:00,1.5,13.047,7.081,105.174,3.47,1.026
214424,Summer2018,2018,           2018-08-14 16:07:00,1.5,13.038,7.133,105.924,3.47,1.027
214424,Summer2018,2018,           2018-08-14 16:37:00,1.5,13.161,7.137,106.282,3.47,1.026
214424,Summer2018,2018,           2018-08-14 17:07:00,1.5,13.257,7.079,105.650,3.47,1.028
214424,Summer2018,2018,           2018-08-14 17:37:00,1.5,13.056,7.155,106.295,3.47,1.026
214424,Summer2018,2018,           2018-08-14 18:07:00,1.5,13.152,7.072,105.292,3.47,1.027
214424,Summer2018,2018,           2018-08-14 18:37:00,1.5,13.126,7.108,105.766,3.47,1.026
214424,Summer2018,2018,           2018-08-14 19:07:00,1.5,13.144,7.065,105.169,3.47,1.027
214424,Summer2018,2018,           2018-08-14 19:37:00,1.5,13.091,7.031,104.536,3.47,1.026
214424,Summer2018,2018,           2018-08-14 20:07:00,1.5,13.073,7.051,104.790,3.47,1.028
214424,Summer2018,2018,           2018-08-14 20:37:00,1.5,12.986,7.098,105.279,3.47,1.026
214424,Summer2018,2018,           2018-08-14 21:07:00,1.5,12.968,7.079,104.954,3.47,1.026
214424,Summer2018,2018,           2018-08-14 21:37:00,1.5,12.968,7.019,104.064,3.47,1.026
214424,Summer2018,2018,           2018-08-14 22:07:00,1.5,12.951,7.053,104.528,3.47,1.028
214424,Summer2018,2018,           2018-08-14 22:37:00,1.5,12.907,7.050,104.378,3.47,1.027
214424,Summer2018,2018,           2018-08-14 23:07:00,1.5,12.836,7.030,103.912,3.47,1.026
214424,Summer2018,2018,           2018-08-14 23:37:00,1.5,12.810,7.043,104.042,3.47,1.027
214424,Summer2018,2018,           2018-08-15 00:07:00,1.5,12.740,7.001,103.256,3.47,1.027
214424,Summer2018,2018,           2018-08-15 00:37:00,1.5,12.731,7.047,103.913,3.47,1.026
214424,Summer2018,2018,           2018-08-15 01:07:00,1.5,12.669,7.004,103.131,3.47,1.027
214424,Summer2018,2018,           2018-08-15 01:37:00,1.5,12.625,7.022,103.292,3.47,1.028
214424,Summer2018,2018,           2018-08-15 02:07:00,1.5,12.563,7.029,103.247,3.47,1.027
214424,Summer2018,2018,           2018-08-15 02:37:00,1.5,12.537,7.045,103.420,3.47,1.027
214424,Summer2018,2018,           2018-08-15 03:07:00,1.5,12.484,7.037,103.176,3.47,1.027
214424,Summer2018,2018,           2018-08-15 03:37:00,1.5,12.449,7.033,103.034,3.47,1.027
214424,Summer2018,2018,           2018-08-15 04:07:00,1.5,12.351,7.039,102.889,3.47,1.028
214424,Summer2018,2018,           2018-08-15 04:37:00,1.5,12.307,6.997,102.171,3.47,1.028
214424,Summer2018,2018,           2018-08-15 05:07:00,1.5,12.290,6.985,101.955,3.47,1.028
214424,Summer2018,2018,           2018-08-15 05:37:00,1.5,12.245,6.961,101.499,3.47,1.027
214424,Summer2018,2018,           2018-08-15 06:07:00,1.5,12.148,6.954,101.169,3.47,1.028
214424,Summer2018,2018,           2018-08-15 06:37:00,1.5,12.112,6.940,100.881,3.47,1.028
214424,Summer2018,2018,           2018-08-15 07:07:00,1.5,12.077,6.920,100.509,3.47,1.028
214424,Summer2018,2018,           2018-08-15 07:37:00,1.5,11.997,6.922,100.351,3.47,1.028
214424,Summer2018,2018,           2018-08-15 08:07:00,1.5,11.970,6.955,100.766,3.46,1.028
214424,Summer2018,2018,           2018-08-15 08:37:00,1.5,11.917,6.944,100.483,3.47,1.028
214424,Summer2018,2018,           2018-08-15 09:07:00,1.5,11.881,6.925,100.124,3.47,1.026
214424,Summer2018,2018,           2018-08-15 09:37:00,1.5,11.908,6.954,100.606,3.47,1.028
214424,Summer2018,2018,           2018-08-15 10:07:00,1.5,11.926,6.973,100.923,3.46,1.028
214424,Summer2018,2018,           2018-08-15 10:37:00,1.5,11.926,6.984,101.083,3.47,1.027
214424,Summer2018,2018,           2018-08-15 11:07:00,1.5,11.961,7.006,101.484,3.46,1.028
214424,Summer2018,2018,           2018-08-15 11:37:00,1.5,11.979,7.015,101.657,3.46,1.028
214424,Summer2018,2018,           2018-08-15 12:07:00,1.5,12.041,7.018,101.847,3.46,1.028
214424,Summer2018,2018,           2018-08-15 12:37:00,1.5,12.086,7.005,101.765,3.46,1.027
214424,Summer2018,2018,           2018-08-15 13:07:00,1.5,12.148,7.019,102.115,3.46,1.027
214424,Summer2018,2018,           2018-08-15 13:37:00,1.5,12.210,7.030,102.422,3.46,1.028
214424,Summer2018,2018,           2018-08-15 14:07:00,1.5,12.290,7.020,102.466,3.46,1.028
214424,Summer2018,2018,           2018-08-15 14:37:00,1.5,12.334,7.028,102.688,3.46,1.028
214424,Summer2018,2018,           2018-08-15 15:07:00,1.5,12.378,7.018,102.646,3.47,1.027
214424,Summer2018,2018,           2018-08-15 15:37:00,1.5,12.422,7.026,102.867,3.47,1.027
214424,Summer2018,2018,           2018-08-15 16:07:00,1.5,12.475,7.033,103.096,3.47,1.028
214424,Summer2018,2018,           2018-08-15 16:37:00,1.5,12.484,7.029,103.059,3.47,1.026
214424,Summer2018,2018,           2018-08-15 17:07:00,1.5,12.475,7.053,103.389,3.47,1.027
214424,Summer2018,2018,           2018-08-15 17:37:00,1.5,12.484,7.061,103.528,3.47,1.027
214424,Summer2018,2018,           2018-08-15 18:07:00,1.5,12.449,7.055,103.357,3.47,1.027
214424,Summer2018,2018,           2018-08-15 18:37:00,1.5,12.458,7.052,103.334,3.47,1.027
214424,Summer2018,2018,           2018-08-15 19:07:00,1.5,12.475,7.050,103.345,3.47,1.028
214424,Summer2018,2018,           2018-08-15 19:37:00,1.5,12.431,7.066,103.475,3.47,1.028
214424,Summer2018,2018,           2018-08-15 20:07:00,1.5,12.396,7.054,103.215,3.47,1.028
214424,Summer2018,2018,           2018-08-15 20:37:00,1.5,12.387,7.034,102.901,3.47,1.027
214424,Summer2018,2018,           2018-08-15 21:07:00,1.5,12.360,7.035,102.852,3.46,1.027
214424,Summer2018,2018,           2018-08-15 21:37:00,1.5,12.351,6.991,102.187,3.47,1.028
214424,Summer2018,2018,           2018-08-15 22:07:00,1.5,12.316,6.945,101.433,3.46,1.027
214424,Summer2018,2018,           2018-08-15 22:37:00,1.5,12.307,6.981,101.937,3.46,1.027
214424,Summer2018,2018,           2018-08-15 23:07:00,1.5,12.316,7.010,102.382,3.46,1.028
214424,Summer2018,2018,           2018-08-15 23:37:00,1.5,12.281,6.988,101.978,3.46,1.028
214424,Summer2018,2018,           2018-08-16 00:07:00,1.5,12.254,6.983,101.841,3.47,1.027
214424,Summer2018,2018,           2018-08-16 00:37:00,1.5,12.228,6.986,101.824,3.46,1.027
214424,Summer2018,2018,           2018-08-16 01:07:00,1.5,12.174,6.985,101.682,3.46,1.028
214424,Summer2018,2018,           2018-08-16 01:37:00,1.5,12.139,6.989,101.657,3.46,1.029
214424,Summer2018,2018,           2018-08-16 02:07:00,1.5,12.121,6.968,101.309,3.46,1.028
214424,Summer2018,2018,           2018-08-16 02:37:00,1.5,12.041,6.960,101.005,3.46,1.028
214424,Summer2018,2018,           2018-08-16 03:07:00,1.5,12.041,6.934,100.628,3.46,1.028
214424,Summer2018,2018,           2018-08-16 03:37:00,1.5,11.961,6.953,100.716,3.46,1.029
214424,Summer2018,2018,           2018-08-16 04:07:00,1.5,11.926,6.936,100.388,3.46,1.029
214424,Summer2018,2018,           2018-08-16 04:37:00,1.5,11.908,6.908,99.941,3.46,1.028
214424,Summer2018,2018,           2018-08-16 05:07:00,1.5,11.855,6.888,99.528,3.46,1.028
214424,Summer2018,2018,           2018-08-16 05:37:00,1.5,11.828,6.906,99.726,3.47,1.029
214424,Summer2018,2018,           2018-08-16 06:07:00,1.5,11.766,6.884,99.264,3.46,1.029
214424,Summer2018,2018,           2018-08-16 06:37:00,1.5,11.748,6.865,98.949,3.46,1.028
214424,Summer2018,2018,           2018-08-16 07:07:00,1.5,11.694,6.881,99.054,3.46,1.029
214424,Summer2018,2018,           2018-08-16 07:37:00,1.5,11.703,6.887,99.161,3.46,1.029
214424,Summer2018,2018,           2018-08-16 08:07:00,1.5,11.712,6.869,98.923,3.46,1.028
214424,Summer2018,2018,           2018-08-16 08:37:00,1.5,11.685,6.887,99.120,3.46,1.028
214424,Summer2018,2018,           2018-08-16 09:07:00,1.5,11.703,6.885,99.132,3.46,1.028
214424,Summer2018,2018,           2018-08-16 09:37:00,1.5,11.721,6.914,99.592,3.46,1.029
214424,Summer2018,2018,           2018-08-16 10:07:00,1.5,11.748,6.919,99.727,3.47,1.029
214424,Summer2018,2018,           2018-08-16 10:37:00,1.5,11.792,6.907,99.656,3.46,1.028
214424,Summer2018,2018,           2018-08-16 11:07:00,1.5,11.873,6.904,99.801,3.46,1.027
214424,Summer2018,2018,           2018-08-16 11:37:00,1.5,11.926,6.921,100.171,3.46,1.027
214424,Summer2018,2018,           2018-08-16 12:07:00,1.5,11.961,6.933,100.426,3.46,1.027
214424,Summer2018,2018,           2018-08-16 12:37:00,1.5,11.997,6.953,100.800,3.46,1.028
214424,Summer2018,2018,           2018-08-16 13:07:00,1.5,12.254,6.951,101.375,3.46,1.029
214424,Summer2018,2018,           2018-08-16 13:37:00,1.5,12.298,6.919,101.011,3.46,1.026
214424,Summer2018,2018,           2018-08-16 14:07:00,1.5,12.343,6.951,101.584,3.46,1.028
214424,Summer2018,2018,           2018-08-16 14:37:00,1.5,12.369,6.956,101.718,3.46,1.027
214424,Summer2018,2018,           2018-08-16 15:07:00,1.5,12.378,6.976,102.032,3.46,1.028
214424,Summer2018,2018,           2018-08-16 15:37:00,1.5,12.510,6.973,102.299,3.47,1.028
214424,Summer2018,2018,           2018-08-16 16:07:00,1.5,12.590,6.978,102.562,3.46,1.027
214424,Summer2018,2018,           2018-08-16 16:37:00,1.5,12.669,7.002,103.102,3.47,1.028
214424,Summer2018,2018,           2018-08-16 17:07:00,1.5,12.687,7.007,103.218,3.46,1.028
214424,Summer2018,2018,           2018-08-16 17:37:00,1.5,12.669,6.992,102.955,3.46,1.027
214424,Summer2018,2018,           2018-08-16 18:07:00,1.5,12.572,7.017,103.092,3.47,1.028
214424,Summer2018,2018,           2018-08-16 18:37:00,1.5,12.502,7.040,103.263,3.47,1.028
214424,Summer2018,2018,           2018-08-16 19:07:00,1.5,12.369,7.024,102.712,3.47,1.028
214424,Summer2018,2018,           2018-08-16 19:37:00,1.5,12.405,7.006,102.534,3.46,1.027
214424,Summer2018,2018,           2018-08-16 20:07:00,1.5,12.378,7.035,102.895,3.46,1.028
214424,Summer2018,2018,           2018-08-16 20:37:00,1.5,12.396,6.956,101.781,3.46,1.029
214424,Summer2018,2018,           2018-08-16 21:07:00,1.5,12.387,6.960,101.819,3.47,1.027
214424,Summer2018,2018,           2018-08-16 21:37:00,1.5,12.369,6.914,101.104,3.46,1.027
214424,Summer2018,2018,           2018-08-16 22:07:00,1.5,12.298,6.979,101.887,3.46,1.028
214424,Summer2018,2018,           2018-08-16 22:37:00,1.5,12.307,6.918,101.017,3.46,1.028
214424,Summer2018,2018,           2018-08-16 23:07:00,1.5,12.272,6.895,100.600,3.46,1.028
214424,Summer2018,2018,           2018-08-16 23:37:00,1.5,12.245,6.866,100.114,3.46,1.028
214424,Summer2018,2018,           2018-08-17 00:07:00,1.5,12.236,6.868,100.122,3.46,1.028
214424,Summer2018,2018,           2018-08-17 00:37:00,1.5,12.201,6.949,101.221,3.46,1.028
214424,Summer2018,2018,           2018-08-17 01:07:00,1.5,12.139,6.940,100.944,3.46,1.028
214424,Summer2018,2018,           2018-08-17 01:37:00,1.5,12.103,6.954,101.064,3.46,1.028
214424,Summer2018,2018,           2018-08-17 02:07:00,1.5,12.068,6.904,100.255,3.46,1.029
214424,Summer2018,2018,           2018-08-17 02:37:00,1.5,12.050,6.911,100.315,3.46,1.028
214424,Summer2018,2018,           2018-08-17 03:07:00,1.5,11.997,6.889,99.873,3.46,1.029
214424,Summer2018,2018,           2018-08-17 03:37:00,1.5,11.944,6.884,99.677,3.46,1.029
214424,Summer2018,2018,           2018-08-17 04:07:00,1.5,11.935,6.928,100.293,3.46,1.029
214424,Summer2018,2018,           2018-08-17 04:37:00,1.5,11.926,6.881,99.592,3.46,1.029
214424,Summer2018,2018,           2018-08-17 05:07:00,1.5,11.890,6.855,99.132,3.46,1.029
214424,Summer2018,2018,           2018-08-17 05:37:00,1.5,11.873,6.839,98.862,3.46,1.030
214424,Summer2018,2018,           2018-08-17 06:07:00,1.5,11.837,6.841,98.808,3.46,1.028
214424,Summer2018,2018,           2018-08-17 06:37:00,1.5,11.819,6.879,99.315,3.46,1.029
214424,Summer2018,2018,           2018-08-17 07:07:00,1.5,11.757,6.851,98.767,3.46,1.028
214424,Summer2018,2018,           2018-08-17 07:37:00,1.5,11.748,6.902,99.482,3.46,1.028
214424,Summer2018,2018,           2018-08-17 08:07:00,1.5,11.757,6.914,99.676,3.46,1.029
214424,Summer2018,2018,           2018-08-17 08:37:00,1.5,11.775,6.925,99.876,3.46,1.029
214424,Summer2018,2018,           2018-08-17 09:07:00,1.5,11.801,6.933,100.052,3.46,1.029
214424,Summer2018,2018,           2018-08-17 09:37:00,1.5,11.837,6.937,100.194,3.46,1.028
214424,Summer2018,2018,           2018-08-17 10:07:00,1.5,11.810,6.944,100.232,3.46,1.029
214424,Summer2018,2018,           2018-08-17 10:37:00,1.5,11.828,6.950,100.361,3.46,1.029
214424,Summer2018,2018,           2018-08-17 11:07:00,1.5,11.801,6.953,100.341,3.46,1.029
214424,Summer2018,2018,           2018-08-17 11:37:00,1.5,11.801,6.952,100.327,3.46,1.029
214424,Summer2018,2018,           2018-08-17 12:07:00,1.5,11.855,6.962,100.598,3.46,1.028
214424,Summer2018,2018,           2018-08-17 12:37:00,1.5,11.944,6.977,101.024,3.46,1.029
214424,Summer2018,2018,           2018-08-17 13:07:00,1.5,11.935,6.973,100.945,3.46,1.029
214424,Summer2018,2018,           2018-08-17 13:37:00,1.5,11.935,6.962,100.785,3.46,1.028
214424,Summer2018,2018,           2018-08-17 14:07:00,1.5,11.979,6.971,101.019,3.46,1.028
214424,Summer2018,2018,           2018-08-17 14:37:00,1.5,12.032,6.995,101.492,3.46,1.029
214424,Summer2018,2018,           2018-08-17 15:07:00,1.5,11.997,6.999,101.467,3.46,1.029
214424,Summer2018,2018,           2018-08-17 15:37:00,1.5,12.041,7.006,101.673,3.46,1.029
214424,Summer2018,2018,           2018-08-17 16:07:00,1.5,12.130,6.960,101.214,3.46,1.028
214424,Summer2018,2018,           2018-08-17 16:37:00,1.5,12.183,7.000,101.921,3.46,1.028
214424,Summer2018,2018,           2018-08-17 17:07:00,1.5,12.192,6.995,101.870,3.46,1.029
214424,Summer2018,2018,           2018-08-17 17:37:00,1.5,12.157,7.015,102.078,3.46,1.028
214424,Summer2018,2018,           2018-08-17 18:07:00,1.5,12.139,7.018,102.079,3.46,1.028
214424,Summer2018,2018,           2018-08-17 18:37:00,1.5,12.139,7.038,102.370,3.46,1.029
