"","sensor","deployment","year","timestamp","depth","temperature","PAR","acceleration.X","acceleration.Y","acceleration.Z","battery"
"1",695220,"Summer2018",2018,2018-07-03 13:07:00,9,6.554,8.515,1.134,-0.049,0.227,3.52
"2",695220,"Summer2018",2018,2018-07-03 13:37:00,9,6.456,25.825,1.139,-0.05,0.211,3.52
"3",695220,"Summer2018",2018,2018-07-03 14:07:00,9,6.456,2.322,1.127,-0.058,0.223,3.52
"4",695220,"Summer2018",2018,2018-07-03 14:37:00,9,6.456,3.717,1.135,-0.068,0.232,3.52
"5",695220,"Summer2018",2018,2018-07-03 16:07:00,9,6.466,0.32,1.142,-0.072,0.233,3.51
"6",695220,"Summer2018",2018,2018-07-03 16:37:00,9,6.573,4.134,1.134,-0.064,0.238,3.51
"7",695220,"Summer2018",2018,2018-07-03 17:07:00,9,6.495,2.194,1.136,-0.068,0.231,3.51
"8",695220,"Summer2018",2018,2018-07-03 17:37:00,9,6.495,8.019,1.135,-0.063,0.259,3.51
"9",695220,"Summer2018",2018,2018-07-03 18:07:00,9,6.475,0.159,1.134,-0.071,0.24,3.51
"10",695220,"Summer2018",2018,2018-07-03 18:37:00,9,6.368,3.04,1.142,-0.072,0.2,3.51
"11",695220,"Summer2018",2018,2018-07-03 19:07:00,9,6.426,3.107,1.127,-0.057,0.179,3.51
"12",695220,"Summer2018",2018,2018-07-03 21:07:00,9,6.524,1.584,1.139,-0.072,0.227,3.5
"13",695220,"Summer2018",2018,2018-07-03 21:37:00,9,6.544,0.224,1.135,-0.073,0.236,3.5
"14",695220,"Summer2018",2018,2018-07-03 22:07:00,9,6.407,0.101,1.136,-0.072,0.24,3.5
"15",695220,"Summer2018",2018,2018-07-03 23:07:00,9,6.505,0.734,1.136,-0.065,0.224,3.5
"16",695220,"Summer2018",2018,2018-07-03 23:37:00,9,6.475,0.889,1.143,-0.068,0.216,3.5
"17",695220,"Summer2018",2018,2018-07-04 00:37:00,9,6.563,0.977,1.142,-0.071,0.216,3.49
"18",695220,"Summer2018",2018,2018-07-04 01:07:00,9,6.661,0.507,1.135,-0.072,0.231,3.49
"19",695220,"Summer2018",2018,2018-07-04 02:37:00,9,6.387,1.411,1.137,-0.071,0.224,3.49
"20",695220,"Summer2018",2018,2018-07-04 03:37:00,9,6.485,0.13,1.132,-0.064,0.225,3.49
"21",695220,"Summer2018",2018,2018-07-04 04:37:00,9,6.495,2.083,1.139,-0.071,0.247,3.49
"22",695220,"Summer2018",2018,2018-07-04 05:07:00,9,6.524,1.02,1.136,-0.068,0.231,3.49
"23",695220,"Summer2018",2018,2018-07-04 06:07:00,9,6.456,0.571,1.137,-0.072,0.231,3.48
"24",695220,"Summer2018",2018,2018-07-04 06:37:00,9,6.417,2.985,1.135,-0.064,0.216,3.48
"25",695220,"Summer2018",2018,2018-07-04 07:07:00,9,6.544,3.451,1.139,-0.069,0.224,3.48
"26",695220,"Summer2018",2018,2018-07-04 07:37:00,9,6.563,3.597,1.139,-0.056,0.204,3.48
"27",695220,"Summer2018",2018,2018-07-04 08:37:00,9,6.466,9.093,1.137,-0.055,0.204,3.48
"28",695220,"Summer2018",2018,2018-07-04 09:07:00,9,6.534,13.734,1.136,-0.045,0.195,3.48
"29",695220,"Summer2018",2018,2018-07-04 09:37:00,9,6.466,11.93,1.134,-0.049,0.211,3.48
"30",695220,"Summer2018",2018,2018-07-04 10:07:00,9,6.602,17.087,1.129,-0.048,0.211,3.48
"31",695220,"Summer2018",2018,2018-07-04 10:37:00,9,6.534,20.805,1.134,-0.055,0.195,3.48
"32",695220,"Summer2018",2018,2018-07-04 11:07:00,9,6.446,22.343,1.137,-0.049,0.199,3.48
"33",695220,"Summer2018",2018,2018-07-04 11:37:00,9,6.417,25.679,1.128,-0.052,0.217,3.48
"34",695220,"Summer2018",2018,2018-07-04 12:07:00,9,6.426,28.738,1.136,-0.065,0.232,3.48
"35",695220,"Summer2018",2018,2018-07-04 12:37:00,9,6.524,11.848,1.136,-0.064,0.225,3.47
"36",695220,"Summer2018",2018,2018-07-04 13:37:00,9,6.515,5.229,1.139,-0.117,0.255,3.47
"37",695220,"Summer2018",2018,2018-07-04 14:07:00,9,6.554,8.819,1.136,-0.093,0.254,3.47
"38",695220,"Summer2018",2018,2018-07-04 14:37:00,9,6.515,9.408,1.136,-0.097,0.246,3.47
"39",695220,"Summer2018",2018,2018-07-04 15:07:00,9,6.602,26.485,1.128,-0.116,0.259,3.47
"40",695220,"Summer2018",2018,2018-07-04 15:37:00,9,6.602,10.687,1.142,-0.097,0.255,3.47
"41",695220,"Summer2018",2018,2018-07-04 16:07:00,9,6.68,6.72,1.136,-0.119,0.249,3.47
"42",695220,"Summer2018",2018,2018-07-04 16:37:00,9,6.651,9.277,1.143,-0.084,0.224,3.47
"43",695220,"Summer2018",2018,2018-07-04 17:07:00,9,6.289,12.753,1.142,-0.076,0.222,3.47
"44",695220,"Summer2018",2018,2018-07-04 18:07:00,9,6.612,2.485,1.136,-0.084,0.232,3.47
"45",695220,"Summer2018",2018,2018-07-04 18:37:00,9,6.612,2.001,1.144,-0.082,0.224,3.47
"46",695220,"Summer2018",2018,2018-07-04 19:07:00,9,6.475,1.344,1.142,-0.087,0.233,3.47
"47",695220,"Summer2018",2018,2018-07-04 19:37:00,9,6.446,1.522,1.134,-0.087,0.247,3.47
"48",695220,"Summer2018",2018,2018-07-04 20:07:00,9,6.475,0.136,1.136,-0.087,0.238,3.47
"49",695220,"Summer2018",2018,2018-07-04 22:07:00,9,6.495,0.11,1.136,-0.077,0.209,3.47
"50",695220,"Summer2018",2018,2018-07-04 23:07:00,9,6.446,0.507,1.136,-0.073,0.215,3.46
"51",695220,"Summer2018",2018,2018-07-05 02:07:00,9,6.534,0.839,1.132,-0.077,0.227,3.46
"52",695220,"Summer2018",2018,2018-07-05 05:37:00,9,6.515,1.111,1.136,-0.08,0.238,3.46
"53",695220,"Summer2018",2018,2018-07-05 06:07:00,9,6.387,0.597,1.139,-0.079,0.24,3.46
"54",695220,"Summer2018",2018,2018-07-05 07:37:00,9,6.515,3.799,1.137,-0.08,0.222,3.46
"55",695220,"Summer2018",2018,2018-07-05 08:07:00,9,6.554,6.717,1.134,-0.082,0.236,3.46
"56",695220,"Summer2018",2018,2018-07-05 08:37:00,9,6.593,6.563,1.136,-0.09,0.24,3.46
"57",695220,"Summer2018",2018,2018-07-05 10:07:00,9,6.485,17.274,1.132,-0.089,0.236,3.46
"58",695220,"Summer2018",2018,2018-07-05 11:07:00,9,6.456,21.062,1.134,-0.113,0.255,3.46
"59",695220,"Summer2018",2018,2018-07-05 12:37:00,9,6.515,3.358,1.132,-0.079,0.228,3.46
"60",695220,"Summer2018",2018,2018-07-05 13:07:00,9,6.563,2.091,1.139,-0.08,0.233,3.46
"61",695220,"Summer2018",2018,2018-07-05 15:37:00,9,6.426,0.127,1.144,-0.089,0.239,3.45
"62",695220,"Summer2018",2018,2018-07-05 16:07:00,9,6.338,4.438,1.134,-0.082,0.239,3.45
"63",695220,"Summer2018",2018,2018-07-05 16:37:00,9,6.563,5.103,1.139,-0.089,0.241,3.45
"64",695220,"Summer2018",2018,2018-07-05 17:07:00,9,6.515,3.002,1.136,-0.097,0.24,3.45
"65",695220,"Summer2018",2018,2018-07-05 18:37:00,9,6.456,3.697,1.14,-0.08,0.232,3.45
"66",695220,"Summer2018",2018,2018-07-05 19:07:00,9,6.407,1.563,1.132,-0.073,0.233,3.45
"67",695220,"Summer2018",2018,2018-07-05 21:37:00,9,6.524,0.083,1.136,-0.079,0.231,3.45
"68",695220,"Summer2018",2018,2018-07-05 22:37:00,9,6.524,0.834,1.134,-0.08,0.236,3.45
"69",695220,"Summer2018",2018,2018-07-05 23:37:00,9,6.515,1.613,1.127,-0.077,0.236,3.45
"70",695220,"Summer2018",2018,2018-07-06 02:07:00,9,6.534,0.839,1.132,-0.08,0.23,3.45
"71",695220,"Summer2018",2018,2018-07-06 02:37:00,9,6.397,0.048,1.132,-0.077,0.224,3.45
"72",695220,"Summer2018",2018,2018-07-06 03:07:00,9,6.485,0.288,1.132,-0.079,0.233,3.45
"73",695220,"Summer2018",2018,2018-07-06 04:37:00,9,6.485,0.212,1.134,-0.05,0.204,3.45
"74",695220,"Summer2018",2018,2018-07-06 05:37:00,9,6.397,0.078,1.137,-0.056,0.208,3.45
"75",695220,"Summer2018",2018,2018-07-06 06:07:00,9,6.515,0.521,1.12,-0.049,0.192,3.45
"76",695220,"Summer2018",2018,2018-07-06 06:37:00,9,6.348,0.787,1.129,-0.045,0.176,3.45
"77",695220,"Summer2018",2018,2018-07-06 07:07:00,9,6.397,3.726,1.144,-0.042,0.184,3.45
"78",695220,"Summer2018",2018,2018-07-06 07:37:00,9,6.544,3.904,1.134,-0.052,0.191,3.45
"79",695220,"Summer2018",2018,2018-07-06 08:07:00,9,6.515,5.363,1.131,-0.048,0.214,3.45
"80",695220,"Summer2018",2018,2018-07-06 08:37:00,9,6.554,6.598,1.136,-0.056,0.227,3.45
"81",695220,"Summer2018",2018,2018-07-06 09:07:00,9,6.602,11.909,1.142,-0.061,0.238,3.45
"82",695220,"Summer2018",2018,2018-07-06 09:37:00,9,6.495,14.39,1.134,-0.063,0.231,3.45
"83",695220,"Summer2018",2018,2018-07-06 10:07:00,9,6.417,18.754,1.136,-0.064,0.259,3.45
"84",695220,"Summer2018",2018,2018-07-06 10:37:00,9,6.25,21.179,1.136,-0.061,0.228,3.45
"85",695220,"Summer2018",2018,2018-07-06 11:07:00,9,6.602,22.983,1.136,-0.049,0.207,3.45
"86",695220,"Summer2018",2018,2018-07-06 11:37:00,9,6.554,26.721,1.132,-0.044,0.204,3.45
"87",695220,"Summer2018",2018,2018-07-06 12:07:00,9,6.69,29.695,1.136,-0.056,0.224,3.45
"88",695220,"Summer2018",2018,2018-07-06 12:37:00,9,6.534,32.751,1.136,-0.052,0.214,3.45
"89",695220,"Summer2018",2018,2018-07-06 13:07:00,9,6.446,8.792,1.136,-0.063,0.231,3.45
"90",695220,"Summer2018",2018,2018-07-06 13:37:00,9,6.407,6.942,1.136,-0.079,0.243,3.45
"91",695220,"Summer2018",2018,2018-07-06 15:07:00,9,6.436,7.059,1.139,-0.089,0.248,3.45
"92",695220,"Summer2018",2018,2018-07-06 16:07:00,9,6.671,8.647,1.136,-0.079,0.244,3.45
"93",695220,"Summer2018",2018,2018-07-06 16:37:00,9,6.602,0.139,1.136,-0.071,0.225,3.45
"94",695220,"Summer2018",2018,2018-07-06 17:07:00,9,6.289,8.01,1.136,-0.071,0.236,3.45
"95",695220,"Summer2018",2018,2018-07-06 18:07:00,9,6.534,0.457,1.136,-0.061,0.216,3.45
"96",695220,"Summer2018",2018,2018-07-06 19:37:00,9,6.563,0.492,1.139,-0.065,0.233,3.45
"97",695220,"Summer2018",2018,2018-07-06 21:07:00,9,6.358,0.653,1.139,-0.068,0.243,3.45
"98",695220,"Summer2018",2018,2018-07-06 22:07:00,9,6.554,0.13,1.136,-0.066,0.227,3.45
"99",695220,"Summer2018",2018,2018-07-06 22:37:00,9,6.475,0.194,1.142,-0.064,0.241,3.45
"100",695220,"Summer2018",2018,2018-07-06 23:37:00,9,6.456,0.711,1.134,-0.065,0.24,3.45
"101",695220,"Summer2018",2018,2018-07-07 02:37:00,9,6.407,1.047,1.134,-0.063,0.24,3.45
"102",695220,"Summer2018",2018,2018-07-07 06:07:00,9,6.417,0.874,1.139,-0.055,0.209,3.45
"103",695220,"Summer2018",2018,2018-07-07 07:07:00,9,6.505,3.446,1.127,-0.061,0.248,3.45
"104",695220,"Summer2018",2018,2018-07-07 07:37:00,9,6.387,4.674,1.129,-0.04,0.198,3.45
"105",695220,"Summer2018",2018,2018-07-07 08:07:00,9,6.368,5.115,1.135,-0.057,0.233,3.45
"106",695220,"Summer2018",2018,2018-07-07 08:37:00,9,6.446,8.76,1.127,-0.048,0.207,3.45
"107",695220,"Summer2018",2018,2018-07-07 09:07:00,9,6.417,11.466,1.123,-0.041,0.183,3.45
"108",695220,"Summer2018",2018,2018-07-07 10:37:00,9,6.554,22.705,1.144,-0.05,0.216,3.45
"109",695220,"Summer2018",2018,2018-07-07 11:07:00,9,6.426,24.818,1.129,-0.045,0.207,3.45
"110",695220,"Summer2018",2018,2018-07-07 11:37:00,9,6.446,8.253,1.129,-0.04,0.216,3.45
"111",695220,"Summer2018",2018,2018-07-07 12:07:00,9,6.328,23.555,1.135,-0.042,0.207,3.45
"112",695220,"Summer2018",2018,2018-07-07 12:37:00,9,6.466,20.537,1.129,-0.048,0.206,3.45
"113",695220,"Summer2018",2018,2018-07-07 13:07:00,9,6.573,15.313,1.139,-0.05,0.214,3.45
"114",695220,"Summer2018",2018,2018-07-07 13:37:00,9,6.729,18.92,1.132,-0.058,0.252,3.45
"115",695220,"Summer2018",2018,2018-07-07 14:07:00,9,6.505,5.314,1.129,-0.077,0.259,3.45
"116",695220,"Summer2018",2018,2018-07-07 15:07:00,9,6.348,1.277,1.139,-0.058,0.22,3.45
"117",695220,"Summer2018",2018,2018-07-07 15:37:00,9,6.319,6.849,1.136,-0.063,0.238,3.45
"118",695220,"Summer2018",2018,2018-07-07 16:07:00,9,6.475,0.323,1.132,-0.049,0.217,3.45
"119",695220,"Summer2018",2018,2018-07-07 16:37:00,9,6.651,0.588,1.136,-0.057,0.227,3.45
"120",695220,"Summer2018",2018,2018-07-07 17:07:00,9,6.436,0.133,1.139,-0.048,0.225,3.45
"121",695220,"Summer2018",2018,2018-07-07 17:37:00,9,6.397,2.217,1.137,-0.04,0.203,3.45
"122",695220,"Summer2018",2018,2018-07-07 18:37:00,9,6.515,1.683,1.129,-0.052,0.223,3.45
"123",695220,"Summer2018",2018,2018-07-07 19:07:00,9,6.426,2.453,1.135,-0.063,0.243,3.45
"124",695220,"Summer2018",2018,2018-07-07 19:37:00,9,6.466,1.052,1.136,-0.061,0.244,3.45
"125",695220,"Summer2018",2018,2018-07-07 20:07:00,9,6.554,1.265,1.127,-0.057,0.231,3.45
"126",695220,"Summer2018",2018,2018-07-07 20:37:00,9,6.456,1.055,1.139,-0.064,0.231,3.45
"127",695220,"Summer2018",2018,2018-07-07 21:07:00,9,6.387,0.13,1.135,-0.064,0.243,3.45
"128",695220,"Summer2018",2018,2018-07-07 22:37:00,9,6.417,0.492,1.143,-0.064,0.231,3.45
"129",695220,"Summer2018",2018,2018-07-08 00:07:00,9,6.563,0.737,1.143,-0.049,0.211,3.45
"130",695220,"Summer2018",2018,2018-07-08 00:37:00,9,6.456,0.086,1.144,-0.048,0.196,3.45
"131",695220,"Summer2018",2018,2018-07-08 01:07:00,9,6.505,0.708,1.132,-0.043,0.211,3.45
"132",695220,"Summer2018",2018,2018-07-08 01:37:00,9,6.612,0.498,1.144,-0.048,0.207,3.45
"133",695220,"Summer2018",2018,2018-07-08 06:07:00,9,6.515,1.236,1.12,-0.063,0.24,3.45
"134",695220,"Summer2018",2018,2018-07-08 08:07:00,9,6.436,5.55,1.136,-0.04,0.179,3.45
"135",695220,"Summer2018",2018,2018-07-08 11:07:00,9,6.554,5.173,1.137,-0.061,0.248,3.45
"136",695220,"Summer2018",2018,2018-07-08 14:07:00,9,6.426,35.147,1.132,-0.068,0.24,3.45
"137",695220,"Summer2018",2018,2018-07-08 14:37:00,9,6.475,8.206,1.129,-0.064,0.241,3.45
"138",695220,"Summer2018",2018,2018-07-08 16:07:00,9,6.456,0.942,1.136,-0.064,0.247,3.45
"139",695220,"Summer2018",2018,2018-07-08 16:37:00,9,6.583,2.036,1.136,-0.071,0.239,3.45
"140",695220,"Summer2018",2018,2018-07-08 17:07:00,9,6.495,3.311,1.136,-0.057,0.238,3.45
"141",695220,"Summer2018",2018,2018-07-08 17:37:00,9,6.563,0.72,1.132,-0.064,0.243,3.45
"142",695220,"Summer2018",2018,2018-07-08 18:07:00,9,6.407,1.079,1.136,-0.063,0.24,3.45
"143",695220,"Summer2018",2018,2018-07-08 18:37:00,9,6.475,0.883,1.136,-0.064,0.233,3.45
"144",695220,"Summer2018",2018,2018-07-08 19:07:00,9,6.446,0.901,1.139,-0.069,0.239,3.45
"145",695220,"Summer2018",2018,2018-07-08 19:37:00,9,6.436,1.522,1.136,-0.071,0.247,3.45
"146",695220,"Summer2018",2018,2018-07-08 20:07:00,9,6.495,0.723,1.132,-0.069,0.259,3.45
"147",695220,"Summer2018",2018,2018-07-08 21:07:00,9,6.544,0.142,1.135,-0.055,0.23,3.45
"148",695220,"Summer2018",2018,2018-07-08 22:07:00,9,6.426,0.585,1.136,-0.058,0.236,3.45
"149",695220,"Summer2018",2018,2018-07-08 23:37:00,9,6.358,0.352,1.137,-0.055,0.222,3.45
"150",695220,"Summer2018",2018,2018-07-09 00:07:00,9,6.426,0.083,1.136,-0.048,0.212,3.45
"151",695220,"Summer2018",2018,2018-07-09 00:37:00,9,6.524,0.746,1.136,-0.056,0.231,3.45
"152",695220,"Summer2018",2018,2018-07-09 02:07:00,9,6.426,0.764,1.135,-0.058,0.246,3.45
"153",695220,"Summer2018",2018,2018-07-09 03:37:00,9,6.456,0.419,1.134,-0.057,0.24,3.45
"154",695220,"Summer2018",2018,2018-07-09 06:37:00,9,6.466,2.059,1.132,-0.061,0.247,3.45
"155",695220,"Summer2018",2018,2018-07-09 08:07:00,9,6.495,7.549,1.139,-0.066,0.243,3.45
"156",695220,"Summer2018",2018,2018-07-09 08:37:00,9,6.466,11.615,1.129,-0.068,0.248,3.45
"157",695220,"Summer2018",2018,2018-07-09 11:37:00,9,6.407,35.722,1.144,-0.073,0.255,3.45
"158",695220,"Summer2018",2018,2018-07-09 13:07:00,9,6.505,34.423,1.134,-0.057,0.227,3.45
"159",695220,"Summer2018",2018,2018-07-09 14:37:00,9,6.495,32.185,1.143,-0.058,0.248,3.45
"160",695220,"Summer2018",2018,2018-07-09 16:07:00,9,6.446,22.883,1.136,-0.068,0.243,3.45
"161",695220,"Summer2018",2018,2018-07-09 16:37:00,9,6.485,17.831,1.136,-0.063,0.24,3.45
"162",695220,"Summer2018",2018,2018-07-09 17:07:00,9,6.475,17.89,1.139,-0.058,0.236,3.45
"163",695220,"Summer2018",2018,2018-07-09 18:07:00,9,6.544,7.689,1.14,-0.068,0.241,3.45
"164",695220,"Summer2018",2018,2018-07-09 18:37:00,9,6.515,2.783,1.136,-0.068,0.239,3.45
"165",695220,"Summer2018",2018,2018-07-09 19:07:00,9,6.534,1.943,1.142,-0.064,0.255,3.45
"166",695220,"Summer2018",2018,2018-07-09 20:07:00,9,6.485,0.752,1.136,-0.064,0.244,3.45
"167",695220,"Summer2018",2018,2018-07-10 00:37:00,9,6.515,0.086,1.136,-0.061,0.233,3.45
"168",695220,"Summer2018",2018,2018-07-10 02:07:00,9,6.583,0.226,1.136,-0.057,0.23,3.45
"169",695220,"Summer2018",2018,2018-07-10 02:37:00,9,6.602,0.761,1.132,-0.058,0.24,3.45
"170",695220,"Summer2018",2018,2018-07-10 04:07:00,9,6.495,1.56,1.139,-0.057,0.233,3.45
"171",695220,"Summer2018",2018,2018-07-10 05:07:00,9,6.485,0.066,1.137,-0.052,0.211,3.45
"172",695220,"Summer2018",2018,2018-07-10 06:07:00,9,6.485,0.86,1.132,-0.047,0.199,3.45
"173",695220,"Summer2018",2018,2018-07-10 07:07:00,9,6.436,2.103,1.134,-0.06,0.252,3.45
"174",695220,"Summer2018",2018,2018-07-10 07:37:00,9,6.544,5.88,1.136,-0.057,0.233,3.45
"175",695220,"Summer2018",2018,2018-07-10 08:07:00,9,6.475,6.557,1.137,-0.045,0.166,3.45
"176",695220,"Summer2018",2018,2018-07-10 09:07:00,9,6.632,14.869,1.139,-0.04,0.184,3.45
"177",695220,"Summer2018",2018,2018-07-10 11:07:00,9,6.377,19.997,1.142,-0.087,0.204,3.45
"178",695220,"Summer2018",2018,2018-07-10 11:37:00,9,7.078,68.395,1.136,-0.088,0.158,3.46
"179",695220,"Summer2018",2018,2018-07-10 12:07:00,9,7.01,75.231,1.132,-0.064,0.193,3.45
"180",695220,"Summer2018",2018,2018-07-10 15:07:00,9,6.894,63.256,1.134,-0.136,0.143,3.45
"181",695220,"Summer2018",2018,2018-07-10 22:37:00,9,7.068,0.661,1.132,-0.128,0.143,3.45
"182",695220,"Summer2018",2018,2018-07-10 23:07:00,9,7.059,0.775,1.136,-0.13,0.147,3.45
"183",695220,"Summer2018",2018,2018-07-10 23:37:00,9,7.174,0.834,1.136,-0.129,0.152,3.45
"184",695220,"Summer2018",2018,2018-07-12 04:07:00,9,7.126,0.019,1.134,-0.136,0.142,3.45
"185",695220,"Summer2018",2018,2018-07-12 05:07:00,9,7.213,0.267,1.127,-0.132,0.151,3.45
"186",695220,"Summer2018",2018,2018-07-12 06:07:00,9,7.097,0.977,1.12,-0.116,0.163,3.45
"187",695220,"Summer2018",2018,2018-07-12 06:37:00,9,7.01,1.814,1.136,-0.128,0.159,3.45
"188",695220,"Summer2018",2018,2018-07-12 07:37:00,9,7.222,10.976,1.129,-0.109,0.153,3.45
"189",695220,"Summer2018",2018,2018-07-12 08:07:00,9,7.251,17.423,1.135,-0.114,0.163,3.45
"190",695220,"Summer2018",2018,2018-07-12 08:37:00,9,7.203,24.054,1.136,-0.108,0.156,3.45
"191",695220,"Summer2018",2018,2018-07-12 09:07:00,9,7.049,31.692,1.143,-0.111,0.142,3.45
"192",695220,"Summer2018",2018,2018-07-12 09:37:00,9,6.952,42.137,1.142,-0.113,0.16,3.45
"193",695220,"Summer2018",2018,2018-07-12 10:07:00,9,7.078,53.257,1.135,-0.113,0.167,3.45
"194",695220,"Summer2018",2018,2018-07-12 10:37:00,9,7.155,34.954,1.134,-0.116,0.156,3.45
"195",695220,"Summer2018",2018,2018-07-12 11:07:00,9,7.213,78.581,1.139,-0.116,0.153,3.46
"196",695220,"Summer2018",2018,2018-07-12 11:37:00,9,7.174,101.361,1.12,-0.119,0.177,3.45
"197",695220,"Summer2018",2018,2018-07-12 12:07:00,9,7.203,28.534,1.136,-0.121,0.152,3.46
"198",695220,"Summer2018",2018,2018-07-12 14:07:00,9,7.068,4.686,1.132,-0.13,0.214,3.45
"199",695220,"Summer2018",2018,2018-07-12 14:37:00,9,7.126,1.913,1.144,-0.111,0.147,3.45
"200",695220,"Summer2018",2018,2018-07-12 15:07:00,9,7.222,13.69,1.134,-0.132,0.147,3.45
"201",695220,"Summer2018",2018,2018-07-12 17:07:00,9,7.29,45.082,1.128,-0.136,0.14,3.45
"202",695220,"Summer2018",2018,2018-07-12 17:37:00,9,7.376,34.488,1.132,-0.116,0.147,3.45
"203",695220,"Summer2018",2018,2018-07-12 18:07:00,9,7.088,4.073,1.131,-0.112,0.153,3.45
"204",695220,"Summer2018",2018,2018-07-12 18:37:00,9,7.116,3.752,1.129,-0.127,0.147,3.45
"205",695220,"Summer2018",2018,2018-07-12 19:37:00,9,7.174,1.584,1.144,-0.135,0.148,3.45
"206",695220,"Summer2018",2018,2018-07-13 06:37:00,9,7.049,1.732,1.136,-0.136,0.143,3.45
"207",695220,"Summer2018",2018,2018-07-13 07:07:00,9,7.136,12.158,1.134,-0.133,0.14,3.45
"208",695220,"Summer2018",2018,2018-07-13 12:37:00,9,7.251,27.798,1.134,-0.136,0.144,3.45
"209",695220,"Summer2018",2018,2018-07-13 20:37:00,9,7.107,1.511,1.129,-0.135,0.147,3.45
"210",695220,"Summer2018",2018,2018-07-14 02:37:00,9,7.155,0.755,1.132,-0.136,0.15,3.46
"211",695220,"Summer2018",2018,2018-07-14 06:07:00,9,7.232,1.56,1.136,-0.13,0.147,3.45
"212",695220,"Summer2018",2018,2018-07-14 08:07:00,9,7.088,17.779,1.128,-0.132,0.153,3.45
"213",695220,"Summer2018",2018,2018-07-14 08:37:00,9,7.155,26.937,1.132,-0.133,0.15,3.45
"214",695220,"Summer2018",2018,2018-07-14 10:07:00,9,7.29,56.87,1.127,-0.121,0.152,3.45
"215",695220,"Summer2018",2018,2018-07-14 10:37:00,9,7.251,68.115,1.132,-0.121,0.161,3.45
"216",695220,"Summer2018",2018,2018-07-14 11:07:00,9,7.184,82.979,1.136,-0.111,0.152,3.45
"217",695220,"Summer2018",2018,2018-07-14 11:37:00,9,7.319,106.068,1.136,-0.109,0.167,3.45
"218",695220,"Summer2018",2018,2018-07-14 12:07:00,9,7.213,25.195,1.139,-0.125,0.161,3.45
"219",695220,"Summer2018",2018,2018-07-14 17:07:00,9,7.28,15.044,1.127,-0.136,0.143,3.45
"220",695220,"Summer2018",2018,2018-07-14 20:07:00,9,7.059,0.276,1.135,-0.136,0.14,3.45
"221",695220,"Summer2018",2018,2018-07-14 23:37:00,9,7.357,0.936,1.135,-0.136,0.143,3.45
"222",695220,"Summer2018",2018,2018-07-15 00:07:00,9,7.184,1.239,1.136,-0.127,0.14,3.45
"223",695220,"Summer2018",2018,2018-07-15 04:37:00,9,7.097,1.076,1.135,-0.132,0.142,3.46
"224",695220,"Summer2018",2018,2018-07-15 06:07:00,9,7.174,2.628,1.136,-0.136,0.147,3.46
"225",695220,"Summer2018",2018,2018-07-15 08:07:00,9,7.184,7.61,1.131,-0.133,0.156,3.45
"226",695220,"Summer2018",2018,2018-07-15 12:37:00,9,7.29,9.545,1.134,-0.132,0.14,3.46
"227",695220,"Summer2018",2018,2018-07-15 16:07:00,9,7.271,4.164,1.134,-0.136,0.143,3.45
"228",695220,"Summer2018",2018,2018-07-15 18:07:00,9,7.203,10.039,1.136,-0.136,0.152,3.45
"229",695220,"Summer2018",2018,2018-07-16 04:07:00,9,7.184,0.136,1.132,-0.132,0.15,3.45
"230",695220,"Summer2018",2018,2018-07-16 05:37:00,9,7.251,0.083,1.129,-0.111,0.152,3.45
"231",695220,"Summer2018",2018,2018-07-16 06:07:00,9,7.107,1.587,1.127,-0.124,0.15,3.46
"232",695220,"Summer2018",2018,2018-07-16 06:37:00,9,7.184,0.877,1.145,-0.127,0.216,3.45
"233",695220,"Summer2018",2018,2018-07-16 07:07:00,9,7.338,8.83,1.136,-0.136,0.152,3.45
"234",695220,"Summer2018",2018,2018-07-16 07:37:00,9,7.107,14.107,1.132,-0.136,0.145,3.45
"235",695220,"Summer2018",2018,2018-07-16 08:37:00,9,7.261,28.148,1.132,-0.136,0.143,3.45
"236",695220,"Summer2018",2018,2018-07-16 09:07:00,9,7.261,40.611,1.144,-0.116,0.152,3.46
"237",695220,"Summer2018",2018,2018-07-16 09:37:00,9,7.261,50.82,1.127,-0.121,0.156,3.46
"238",695220,"Summer2018",2018,2018-07-16 10:37:00,9,7.261,72.884,1.132,-0.136,0.144,3.45
"239",695220,"Summer2018",2018,2018-07-16 19:07:00,9,7.174,0.18,1.129,-0.124,0.152,3.45
"240",695220,"Summer2018",2018,2018-07-16 20:07:00,9,7.395,0.869,1.132,-0.136,0.151,3.45
"241",695220,"Summer2018",2018,2018-07-16 20:37:00,9,7.126,0.895,1.132,-0.127,0.14,3.45
"242",695220,"Summer2018",2018,2018-07-16 22:37:00,9,7.376,0.442,1.129,-0.136,0.142,3.45
"243",695220,"Summer2018",2018,2018-07-17 01:37:00,9,7.184,0.866,1.135,-0.133,0.152,3.45
"244",695220,"Summer2018",2018,2018-07-17 03:07:00,9,7.367,0.524,1.129,-0.136,0.14,3.45
"245",695220,"Summer2018",2018,2018-07-17 03:37:00,9,7.319,1.441,1.123,-0.132,0.163,3.46
"246",695220,"Summer2018",2018,2018-07-17 04:07:00,9,7.194,0.124,1.139,-0.121,0.156,3.46
"247",695220,"Summer2018",2018,2018-07-17 04:37:00,9,7.174,0.396,1.132,-0.121,0.169,3.46
"248",695220,"Summer2018",2018,2018-07-17 06:07:00,9,7.28,0.078,1.136,-0.129,0.148,3.45
"249",695220,"Summer2018",2018,2018-07-17 06:37:00,9,7.222,2.34,1.134,-0.129,0.152,3.46
