Time,Temperature
2019-07-25 11:00:00,6.799196498
2019-07-25 11:30:00,6.840158555
2019-07-25 12:00:00,6.850006812
2019-07-25 12:30:00,6.877274766
2019-07-25 13:00:00,6.919697242
2019-07-25 13:30:00,6.926940654
2019-07-25 14:00:00,7.099133017
2019-07-25 14:30:00,7.203509267
2019-07-25 15:00:00,7.186127846
2019-07-25 15:30:00,7.131387037
2019-07-25 16:00:00,7.20279023
2019-07-25 16:30:00,7.263197026
2019-07-25 17:00:00,7.281827376
2019-07-25 17:30:00,7.367367033
2019-07-25 18:00:00,7.385028611
2019-07-25 18:30:00,7.428652264
2019-07-25 19:00:00,7.394047259
2019-07-25 19:30:00,7.455980347
2019-07-25 20:00:00,7.762699405
2019-07-25 20:30:00,7.631259993
2019-07-25 21:00:00,7.56106118
2019-07-25 21:30:00,7.406801684
2019-07-25 22:00:00,7.379632142
2019-07-25 22:30:00,7.339757305
2019-07-25 23:00:00,7.284464666
2019-07-25 23:30:00,7.240608759
2019-07-26 00:00:00,7.224375302
2019-07-26 00:30:00,7.208477999
2019-07-26 01:00:00,7.194836064
2019-07-26 01:30:00,7.140543588
2019-07-26 02:00:00,7.083307045
2019-07-26 02:30:00,7.059595915
2019-07-26 03:00:00,7.060221097
2019-07-26 03:30:00,7.024588073
2019-07-26 04:00:00,6.977767256
2019-07-26 04:30:00,6.954522126
2019-07-26 05:00:00,6.93339946
2019-07-26 05:30:00,6.937023462
2019-07-26 06:00:00,6.832251826
2019-07-26 06:30:00,6.883019936
2019-07-26 07:00:00,6.905592044
2019-07-26 07:30:00,6.945110242
2019-07-26 08:00:00,6.991863116
2019-07-26 08:30:00,7.032617256
2019-07-26 09:00:00,7.201396782
2019-07-26 09:30:00,7.223145603
2019-07-26 10:00:00,7.256102463
2019-07-26 10:30:00,7.323396269
2019-07-26 11:00:00,7.370023282
2019-07-26 11:30:00,7.558604875
2019-07-26 12:00:00,7.602329885
2019-07-26 12:30:00,8.049436752
2019-07-26 13:00:00,7.98042068
2019-07-26 13:30:00,7.989134389
2019-07-26 14:00:00,8.015778534
2019-07-26 14:30:00,8.050336632
2019-07-26 15:00:00,8.105936759
2019-07-26 15:30:00,8.115289918
2019-07-26 16:00:00,8.146630089
2019-07-26 16:30:00,8.266216791
2019-07-26 17:00:00,8.190882275
2019-07-26 17:30:00,8.052848373
2019-07-26 18:00:00,7.891950089
2019-07-26 18:30:00,7.913621106
2019-07-26 19:00:00,7.747738797
2019-07-26 19:30:00,7.878638085
2019-07-26 20:00:00,7.83589343
2019-07-26 20:30:00,7.888037179
2019-07-26 21:00:00,7.911726619
2019-07-26 21:30:00,7.893112575
2019-07-26 22:00:00,7.859334444
2019-07-26 22:30:00,7.872424637
2019-07-26 23:00:00,7.863876001
2019-07-26 23:30:00,7.860487155
2019-07-27 00:00:00,7.856821223
2019-07-27 00:30:00,7.847455837
2019-07-27 01:00:00,7.826834182
2019-07-27 01:30:00,7.800179366
2019-07-27 02:00:00,7.795394418
2019-07-27 02:30:00,7.799011589
2019-07-27 03:00:00,7.788125312
2019-07-27 03:30:00,7.77195848
2019-07-27 04:00:00,7.728011241
2019-07-27 04:30:00,7.707911164
2019-07-27 05:00:00,7.662330779
2019-07-27 05:30:00,7.657454528
2019-07-27 06:00:00,7.547135229
2019-07-27 06:30:00,7.257103944
2019-07-27 07:00:00,7.026955172
2019-07-27 07:30:00,7.060131785
2019-07-27 08:00:00,7.213620187
2019-07-27 08:30:00,7.206172163
2019-07-27 09:00:00,7.20090585
2019-07-27 09:30:00,7.226056212
2019-07-27 10:00:00,7.194092207
2019-07-27 10:30:00,7.213630105
2019-07-27 11:00:00,7.318930385
2019-07-27 11:30:00,7.439943515
2019-07-27 12:00:00,7.584622806
2019-07-27 12:30:00,7.597383303
2019-07-27 13:00:00,7.687908733
2019-07-27 13:30:00,7.791336804
2019-07-27 14:00:00,7.883990656
2019-07-27 14:30:00,7.891326796
2019-07-27 15:00:00,7.964258665
2019-07-27 15:30:00,8.088604083
2019-07-27 16:00:00,8.105536328
2019-07-27 16:30:00,8.034949343
2019-07-27 17:00:00,7.985207809
2019-07-27 17:30:00,7.889966432
2019-07-27 18:00:00,7.581983486
2019-07-27 18:30:00,7.421116244
2019-07-27 19:00:00,7.423202172
2019-07-27 19:30:00,7.436683518
2019-07-27 20:00:00,7.462489932
2019-07-27 20:30:00,7.454608063
2019-07-27 21:00:00,7.388437894
2019-07-27 21:30:00,7.539790647
2019-07-27 22:00:00,7.532515211
2019-07-27 22:30:00,7.445155465
2019-07-27 23:00:00,7.492657908
2019-07-27 23:30:00,7.503996052
2019-07-28 00:00:00,7.43034177
2019-07-28 00:30:00,7.38573723
2019-07-28 01:00:00,7.380048402
2019-07-28 01:30:00,7.387169328
2019-07-28 02:00:00,7.438690056
2019-07-28 02:30:00,7.430445816
2019-07-28 03:00:00,7.436123667
2019-07-28 03:30:00,7.407847183
2019-07-28 04:00:00,7.3732494
2019-07-28 04:30:00,7.340347097
2019-07-28 05:00:00,7.310261099
2019-07-28 05:30:00,7.288797298
2019-07-28 06:00:00,7.268263742
2019-07-28 06:30:00,7.282833713
2019-07-28 07:00:00,7.258878835
2019-07-28 07:30:00,7.259553093
2019-07-28 08:00:00,7.241570636
2019-07-28 08:30:00,7.269170982
2019-07-28 09:00:00,7.280756588
2019-07-28 09:30:00,7.292049203
2019-07-28 10:00:00,7.318702381
2019-07-28 10:30:00,7.343196909
2019-07-28 11:00:00,7.415452942
2019-07-28 11:30:00,7.427131204
2019-07-28 12:00:00,7.502752792
2019-07-28 12:30:00,7.535907797
2019-07-28 13:00:00,7.615802576
2019-07-28 13:30:00,7.619421923
2019-07-28 14:00:00,7.724403127
2019-07-28 14:30:00,7.765673623
2019-07-28 15:00:00,7.85356588
2019-07-28 15:30:00,7.858048152
2019-07-28 16:00:00,7.924221121
