Sensor,Depth,Time,Temperature
102495,0.4,7/3/18 9:00,19.87300937
102495,0.4,7/3/18 9:30,20.25923297
102495,0.4,7/3/18 10:00,38.4686617
102495,0.4,7/3/18 10:30,19.26664915
102495,0.4,7/3/18 11:00,16.86643564
102495,0.4,7/3/18 11:30,19.36358242
102495,0.4,7/3/18 12:00,8.206761921
102495,0.4,7/3/18 12:30,8.271686894
102495,0.4,7/3/18 13:00,8.337924751
102495,0.4,7/3/18 13:30,8.391046211
102495,0.4,7/3/18 14:00,8.468776715
102495,0.4,7/3/18 14:30,8.476170151
102495,0.4,7/3/18 15:00,8.518947784
102495,0.4,7/3/18 15:30,8.51933297
102495,0.4,7/3/18 16:00,8.547924693
102495,0.4,7/3/18 16:30,8.472846331
102495,0.4,7/3/18 17:00,8.471132554
102495,0.4,7/3/18 17:30,8.537075864
102495,0.4,7/3/18 18:00,8.49806324
102495,0.4,7/3/18 18:30,8.602663466
102495,0.4,7/3/18 19:00,8.513466246
102495,0.4,7/3/18 19:30,8.399364784
102495,0.4,7/3/18 20:00,8.355966992
102495,0.4,7/3/18 20:30,8.307322169
102495,0.4,7/3/18 21:00,8.281722624
102495,0.4,7/3/18 21:30,8.354228017
102495,0.4,7/3/18 22:00,8.350705581
102495,0.4,7/3/18 22:30,8.353299243
102495,0.4,7/3/18 23:00,8.327628641
102495,0.4,7/3/18 23:30,8.299120224
102495,0.4,7/4/18 0:00,8.243016143
102495,0.4,7/4/18 0:30,8.247167163
102495,0.4,7/4/18 1:00,8.246075054
102495,0.4,7/4/18 1:30,8.215331602
102495,0.4,7/4/18 2:00,8.207513135
102495,0.4,7/4/18 2:30,8.165101701
102495,0.4,7/4/18 3:00,8.166436247
102495,0.4,7/4/18 3:30,8.17083527
102495,0.4,7/4/18 4:00,8.148819843
102495,0.4,7/4/18 4:30,8.124326454
102495,0.4,7/4/18 5:00,8.072506561
102495,0.4,7/4/18 5:30,8.088198687
102495,0.4,7/4/18 6:00,8.07240768
102495,0.4,7/4/18 6:30,8.072931751
102495,0.4,7/4/18 7:00,8.060279657
102495,0.4,7/4/18 7:30,8.086611709
102495,0.4,7/4/18 8:00,8.073055353
102495,0.4,7/4/18 8:30,8.084327633
102495,0.4,7/4/18 9:00,8.107765885
102495,0.4,7/4/18 9:30,8.092311944
102495,0.4,7/4/18 10:00,8.162877447
102495,0.4,7/4/18 10:30,8.21601361
102495,0.4,7/4/18 11:00,8.321161318
102495,0.4,7/4/18 11:30,8.402244629
102495,0.4,7/4/18 12:00,8.466406046
102495,0.4,7/4/18 12:30,8.62892936
102495,0.4,7/4/18 13:00,8.717383002
102495,0.4,7/4/18 13:30,8.968060047
102495,0.4,7/4/18 14:00,9.110666068
102495,0.4,7/4/18 14:30,9.039229259
102495,0.4,7/4/18 15:00,9.084449218
102495,0.4,7/4/18 15:30,9.302231365
102495,0.4,7/4/18 16:00,9.333291676
102495,0.4,7/4/18 16:30,9.181532393
102495,0.4,7/4/18 17:00,9.36311309
102495,0.4,7/4/18 17:30,9.362408001
102495,0.4,7/4/18 18:00,9.46656212
102495,0.4,7/4/18 18:30,9.545602174
102495,0.4,7/4/18 19:00,9.559158526
102495,0.4,7/4/18 19:30,9.515028168
102495,0.4,7/4/18 20:00,9.454019957
102495,0.4,7/4/18 20:30,9.413281269
102495,0.4,7/4/18 21:00,9.357521664
102495,0.4,7/4/18 21:30,9.308479037
102495,0.4,7/4/18 22:00,9.34353799
102495,0.4,7/4/18 22:30,9.342675096
102495,0.4,7/4/18 23:00,9.328577733
102495,0.4,7/4/18 23:30,9.451357681
102495,0.4,7/5/18 0:00,9.415805618
102495,0.4,7/5/18 0:30,9.415963389
102495,0.4,7/5/18 1:00,9.334835042
102495,0.4,7/5/18 1:30,9.297650363
102495,0.4,7/5/18 2:00,9.246384522
102495,0.4,7/5/18 2:30,9.209426974
102495,0.4,7/5/18 3:00,9.126775438
102495,0.4,7/5/18 3:30,9.089179679
102495,0.4,7/5/18 4:00,9.054940957
102495,0.4,7/5/18 4:30,9.024503786
102495,0.4,7/5/18 5:00,9.007844065
102495,0.4,7/5/18 5:30,8.974922793
102495,0.4,7/5/18 6:00,8.928204118
102495,0.4,7/5/18 6:30,8.870319481
102495,0.4,7/5/18 7:00,8.897705801
102495,0.4,7/5/18 7:30,8.911610604
102495,0.4,7/5/18 8:00,8.940499669
102495,0.4,7/5/18 8:30,9.006364055
102495,0.4,7/5/18 9:00,9.010932341
102495,0.4,7/5/18 9:30,9.050831784
102495,0.4,7/5/18 10:00,9.058926778
102495,0.4,7/5/18 10:30,9.142124826
102495,0.4,7/5/18 11:00,9.301526218
102495,0.4,7/5/18 11:30,9.311112214
102495,0.4,7/5/18 12:00,9.629111187
102495,0.4,7/5/18 12:30,9.627962684
102495,0.4,7/5/18 13:00,9.616004375
102495,0.4,7/5/18 13:30,9.858320068
102495,0.4,7/5/18 14:00,9.823723359
102495,0.4,7/5/18 14:30,9.937485304
102495,0.4,7/5/18 15:00,9.9244655
102495,0.4,7/5/18 15:30,9.813659594
102495,0.4,7/5/18 16:00,9.721642914
102495,0.4,7/5/18 16:30,9.782107561
102495,0.4,7/5/18 17:00,9.836610981
102495,0.4,7/5/18 17:30,9.701104533
102495,0.4,7/5/18 18:00,9.776355959
102495,0.4,7/5/18 18:30,9.719434822
102495,0.4,7/5/18 19:00,9.849882887
102495,0.4,7/5/18 19:30,9.953644107
102495,0.4,7/5/18 20:00,9.942911013
102495,0.4,7/5/18 20:30,9.926313511
102495,0.4,7/5/18 21:00,9.867323943
102495,0.4,7/5/18 21:30,9.812846407
102495,0.4,7/5/18 22:00,9.779268727
102495,0.4,7/5/18 22:30,9.738720987
102495,0.4,7/5/18 23:00,9.696944565
102495,0.4,7/5/18 23:30,9.626400126
102495,0.4,7/6/18 0:00,9.621199799
102495,0.4,7/6/18 0:30,9.593960489
102495,0.4,7/6/18 1:00,9.552158543
102495,0.4,7/6/18 1:30,9.482022644
102495,0.4,7/6/18 2:00,9.427288349
102495,0.4,7/6/18 2:30,9.407068969
102495,0.4,7/6/18 3:00,9.347117756
102495,0.4,7/6/18 3:30,9.275642407
102495,0.4,7/6/18 4:00,9.249032724
102495,0.4,7/6/18 4:30,9.206004328
102495,0.4,7/6/18 5:00,9.074386383
102495,0.4,7/6/18 5:30,9.019096953
102495,0.4,7/6/18 6:00,9.008914603
102495,0.4,7/6/18 6:30,8.892406289
102495,0.4,7/6/18 7:00,8.728686569
102495,0.4,7/6/18 7:30,8.785392924
102495,0.4,7/6/18 8:00,8.880765926
102495,0.4,7/6/18 8:30,8.941861439
102495,0.4,7/6/18 9:00,8.951373996
102495,0.4,7/6/18 9:30,8.968208058
102495,0.4,7/6/18 10:00,9.091897581
102495,0.4,7/6/18 10:30,9.201950394
102495,0.4,7/6/18 11:00,9.401063701
102495,0.4,7/6/18 11:30,9.47659473
102495,0.4,7/6/18 12:00,9.50737711
102495,0.4,7/6/18 12:30,9.586517116
102495,0.4,7/6/18 13:00,9.804369517
102495,0.4,7/6/18 13:30,10.00697351
102495,0.4,7/6/18 14:00,10.20668351
102495,0.4,7/6/18 14:30,10.06265686
102495,0.4,7/6/18 15:00,10.20244101
102495,0.4,7/6/18 15:30,10.34385058
102495,0.4,7/6/18 16:00,10.36546652
102495,0.4,7/6/18 16:30,10.38019411
102495,0.4,7/6/18 17:00,10.40849627
102495,0.4,7/6/18 17:30,10.43876437
102495,0.4,7/6/18 18:00,10.43543848
102495,0.4,7/6/18 18:30,10.49153034
102495,0.4,7/6/18 19:00,10.38622507
102495,0.4,7/6/18 19:30,10.27054712
102495,0.4,7/6/18 20:00,10.23372502
102495,0.4,7/6/18 20:30,10.2122909
102495,0.4,7/6/18 21:00,10.16232178
102495,0.4,7/6/18 21:30,10.14221269
102495,0.4,7/6/18 22:00,10.14168545
102495,0.4,7/6/18 22:30,10.1279081
102495,0.4,7/6/18 23:00,10.07773547
102495,0.4,7/6/18 23:30,10.03267674
102495,0.4,7/7/18 0:00,10.00152336
102495,0.4,7/7/18 0:30,9.949509558
102495,0.4,7/7/18 1:00,9.90968627
102495,0.4,7/7/18 1:30,9.865012609
102495,0.4,7/7/18 2:00,9.833777193
102495,0.4,7/7/18 2:30,9.78613416
102495,0.4,7/7/18 3:00,9.718030118
102495,0.4,7/7/18 3:30,9.662693242
102495,0.4,7/7/18 4:00,9.602202357
102495,0.4,7/7/18 4:30,9.579364522
102495,0.4,7/7/18 5:00,9.472197158
102495,0.4,7/7/18 5:30,9.366702626
102495,0.4,7/7/18 6:00,9.290514988
102495,0.4,7/7/18 6:30,9.231180585
102495,0.4,7/7/18 7:00,9.277407802
102495,0.4,7/7/18 7:30,9.107331682
102495,0.4,7/7/18 8:00,9.057264378
102495,0.4,7/7/18 8:30,9.185167238
102495,0.4,7/7/18 9:00,9.198641143
102495,0.4,7/7/18 9:30,9.211049519
102495,0.4,7/7/18 10:00,9.321092562
102495,0.4,7/7/18 10:30,9.36176701
102495,0.4,7/7/18 11:00,9.439155475
102495,0.4,7/7/18 11:30,9.488663288
102495,0.4,7/7/18 12:00,9.508180671
102495,0.4,7/7/18 12:30,9.617739472
102495,0.4,7/7/18 13:00,9.673827874
102495,0.4,7/7/18 13:30,9.719996703
102495,0.4,7/7/18 14:00,9.7689089
102495,0.4,7/7/18 14:30,9.781314068
102495,0.4,7/7/18 15:00,9.838439387
102495,0.4,7/7/18 15:30,9.881561485
102495,0.4,7/7/18 16:00,9.878885488
102495,0.4,7/7/18 16:30,9.833200578
102495,0.4,7/7/18 17:00,9.778662517
102495,0.4,7/7/18 17:30,9.741274052
102495,0.4,7/7/18 18:00,9.717640744
102495,0.4,7/7/18 18:30,9.681605784
102495,0.4,7/7/18 19:00,9.686948751
102495,0.4,7/7/18 19:30,9.73851891
102495,0.4,7/7/18 20:00,9.736024985
102495,0.4,7/7/18 20:30,9.731411701
102495,0.4,7/7/18 21:00,9.72580772
102495,0.4,7/7/18 21:30,9.703130293
102495,0.4,7/7/18 22:00,9.764699888
102495,0.4,7/7/18 22:30,9.801624373
102495,0.4,7/7/18 23:00,9.742979377
102495,0.4,7/7/18 23:30,9.66351639
102495,0.4,7/8/18 0:00,9.619627373
102495,0.4,7/8/18 0:30,9.562170474
102495,0.4,7/8/18 1:00,9.462075754
102495,0.4,7/8/18 1:30,9.40105877
102495,0.4,7/8/18 2:00,9.393362297
102495,0.4,7/8/18 2:30,9.417945392
102495,0.4,7/8/18 3:00,9.404475567
102495,0.4,7/8/18 3:30,9.36226008
102495,0.4,7/8/18 4:00,9.372979342
102495,0.4,7/8/18 4:30,9.329174374
102495,0.4,7/8/18 5:00,9.309943558
102495,0.4,7/8/18 5:30,9.261430319
102495,0.4,7/8/18 6:00,9.254772927
102495,0.4,7/8/18 6:30,9.182213003
102495,0.4,7/8/18 7:00,9.105383327
102495,0.4,7/8/18 7:30,9.119662902
102495,0.4,7/8/18 8:00,9.133887894
102495,0.4,7/8/18 8:30,9.148891854
102495,0.4,7/8/18 9:00,9.221578703
102495,0.4,7/8/18 9:30,9.270952745
102495,0.4,7/8/18 10:00,9.327004769
102495,0.4,7/8/18 10:30,9.65605381
102495,0.4,7/8/18 11:00,9.684104758
102495,0.4,7/8/18 11:30,9.713190038
102495,0.4,7/8/18 12:00,9.718025189
102495,0.4,7/8/18 12:30,9.723589778
102495,0.4,7/8/18 13:00,9.993579708
102495,0.4,7/8/18 13:30,10.02243688
102495,0.4,7/8/18 14:00,10.09857926
102495,0.4,7/8/18 14:30,10.23247347
102495,0.4,7/8/18 15:00,10.31458744
102495,0.4,7/8/18 15:30,10.28234314
102495,0.4,7/8/18 16:00,10.29302556
102495,0.4,7/8/18 16:30,10.23427196
102495,0.4,7/8/18 17:00,10.29286296
102495,0.4,7/8/18 17:30,10.40844207
102495,0.4,7/8/18 18:00,10.37955356
102495,0.4,7/8/18 18:30,10.37033465
102495,0.4,7/8/18 19:00,10.34138202
102495,0.4,7/8/18 19:30,10.30747242
102495,0.4,7/8/18 20:00,10.25501122
102495,0.4,7/8/18 20:30,10.19934659
102495,0.4,7/8/18 21:00,10.21504038
102495,0.4,7/8/18 21:30,10.29931773
102495,0.4,7/8/18 22:00,10.39371943
102495,0.4,7/8/18 22:30,10.46964839
102495,0.4,7/8/18 23:00,10.4010364
102495,0.4,7/8/18 23:30,10.35488275
102495,0.4,7/9/18 0:00,10.37194587
102495,0.4,7/9/18 0:30,10.34121941
102495,0.4,7/9/18 1:00,10.31115311
102495,0.4,7/9/18 1:30,10.24024886
102495,0.4,7/9/18 2:00,10.14658339
102495,0.4,7/9/18 2:30,10.0900151
102495,0.4,7/9/18 3:00,10.05354066
102495,0.4,7/9/18 3:30,10.02263399
102495,0.4,7/9/18 4:00,9.980323789
102495,0.4,7/9/18 4:30,9.953471629
102495,0.4,7/9/18 5:00,9.942639974
102495,0.4,7/9/18 5:30,9.912007392
102495,0.4,7/9/18 6:00,9.848778953
102495,0.4,7/9/18 6:30,9.743432816
102495,0.4,7/9/18 7:00,9.719267243
102495,0.4,7/9/18 7:30,9.755606597
102495,0.4,7/9/18 8:00,9.79161958
102495,0.4,7/9/18 8:30,9.844121722
102495,0.4,7/9/18 9:00,9.87882635
102495,0.4,7/9/18 9:30,9.887741393
102495,0.4,7/9/18 10:00,9.907705183
102495,0.4,7/9/18 10:30,9.908513388
102495,0.4,7/9/18 11:00,10.04274408
102495,0.4,7/9/18 11:30,10.15014597
102495,0.4,7/9/18 12:00,10.2898031
102495,0.4,7/9/18 12:30,10.38266759
