            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1530805020,           2018-07-05 15:37:00,           2018-07-05 09:37:00,      3.420000,      6.594000,          7.748491,                    98.502070,      0.984000
                1530806820,           2018-07-05 16:07:00,           2018-07-05 10:07:00,      3.420000,      6.643000,          7.771490,                    98.917678,      0.984000
                1530808620,           2018-07-05 16:37:00,           2018-07-05 10:37:00,      3.420000,      6.556000,          7.738492,                    98.279820,      0.982000
                1530810420,           2018-07-05 17:07:00,           2018-07-05 11:07:00,      3.420000,      6.614000,          7.739492,                    98.437755,      0.984000
                1530812220,           2018-07-05 17:37:00,           2018-07-05 11:37:00,      3.420000,      6.614000,          7.748491,                    98.552218,      0.983000
                1530814020,           2018-07-05 18:07:00,           2018-07-05 12:07:00,      3.420000,      6.662000,          7.810487,                    99.462088,      0.983000
                1530815820,           2018-07-05 18:37:00,           2018-07-05 12:37:00,      3.420000,      6.671000,          7.774490,                    99.026333,      0.984000
                1530817620,           2018-07-05 19:07:00,           2018-07-05 13:07:00,      3.420000,      6.710000,          7.822487,                    99.736477,      0.983000
                1530819420,           2018-07-05 19:37:00,           2018-07-05 13:37:00,      3.420000,      6.585000,          7.746491,                    98.454089,      0.983000
                1530821220,           2018-07-05 20:07:00,           2018-07-05 14:07:00,      3.420000,      6.604000,          7.745491,                    98.488998,      0.983000
                1530823020,           2018-07-05 20:37:00,           2018-07-05 14:37:00,      3.420000,      6.662000,          7.755491,                    98.761741,      0.983000
                1530824820,           2018-07-05 21:07:00,           2018-07-05 15:07:00,      3.420000,      6.643000,          7.787489,                    99.121317,      0.983000
                1530826620,           2018-07-05 21:37:00,           2018-07-05 15:37:00,      3.420000,      6.507000,          7.697494,                    97.637169,      0.983000
                1530828420,           2018-07-05 22:07:00,           2018-07-05 16:07:00,      3.420000,      6.497000,          7.617499,                    96.597864,      0.983000
                1530830220,           2018-07-05 22:37:00,           2018-07-05 16:37:00,      3.420000,      6.749000,          7.775490,                    99.235498,      0.983000
                1530832020,           2018-07-05 23:07:00,           2018-07-05 17:07:00,      3.420000,      6.691000,          7.771490,                    99.038452,      0.983000
                1530833820,           2018-07-05 23:37:00,           2018-07-05 17:37:00,      3.420000,      6.749000,          7.830486,                    99.937395,      0.983000
                1530835620,           2018-07-06 00:07:00,           2018-07-05 18:07:00,      3.420000,      6.536000,          7.688495,                    97.595120,      0.984000
                1530837420,           2018-07-06 00:37:00,           2018-07-05 18:37:00,      3.420000,      6.643000,          7.754491,                    98.701311,      0.984000
                1530839220,           2018-07-06 01:07:00,           2018-07-05 19:07:00,      3.420000,      6.594000,          7.708494,                    97.993607,      0.984000
                1530841020,           2018-07-06 01:37:00,           2018-07-05 19:37:00,      3.420000,      6.720000,          7.842485,                   100.016861,      0.984000
                1530842820,           2018-07-06 02:07:00,           2018-07-05 20:07:00,      3.420000,      6.623000,          7.735492,                    98.409414,      0.984000
                1530844620,           2018-07-06 02:37:00,           2018-07-05 20:37:00,      3.420000,      6.671000,          7.753491,                    98.758866,      0.984000
                1530846420,           2018-07-06 03:07:00,           2018-07-05 21:07:00,      3.420000,      6.700000,          7.774490,                    99.099340,      0.983000
                1530848220,           2018-07-06 03:37:00,           2018-07-05 21:37:00,      3.420000,      6.681000,          7.748491,                    98.720272,      0.982000
                1530850020,           2018-07-06 04:07:00,           2018-07-05 22:07:00,      3.420000,      6.652000,          7.742492,                    98.571139,      0.984000
                1530851820,           2018-07-06 04:37:00,           2018-07-05 22:37:00,      3.420000,      6.700000,          7.688495,                    98.003193,      0.984000
                1530853620,           2018-07-06 05:07:00,           2018-07-05 23:07:00,      3.420000,      6.633000,          7.683495,                    97.772792,      0.984000
                1530855420,           2018-07-06 05:37:00,           2018-07-05 23:37:00,      3.420000,      6.729000,          7.687496,                    98.062654,      0.983000
                1530857220,           2018-07-06 06:07:00,           2018-07-06 00:07:00,      3.420000,      6.575000,          7.650497,                    97.209305,      0.983000
                1530859020,           2018-07-06 06:37:00,           2018-07-06 00:37:00,      3.420000,      6.662000,          7.716493,                    98.265131,      0.983000
                1530860820,           2018-07-06 07:07:00,           2018-07-06 01:07:00,      3.420000,      6.671000,          7.749491,                    98.707920,      0.984000
                1530862620,           2018-07-06 07:37:00,           2018-07-06 01:37:00,      3.420000,      6.662000,          7.731492,                    98.456135,      0.983000
                1530864420,           2018-07-06 08:07:00,           2018-07-06 02:07:00,      3.420000,      6.652000,          7.777489,                    99.016701,      0.984000
                1530866220,           2018-07-06 08:37:00,           2018-07-06 02:37:00,      3.420000,      6.604000,          7.709494,                    98.031265,      0.983000
                1530868020,           2018-07-06 09:07:00,           2018-07-06 03:07:00,      3.420000,      6.643000,          7.682496,                    97.784935,      0.983000
                1530869820,           2018-07-06 09:37:00,           2018-07-06 03:37:00,      3.420000,      6.671000,          7.644498,                    97.370587,      0.983000
                1530871620,           2018-07-06 10:07:00,           2018-07-06 04:07:00,      3.420000,      6.700000,          7.696495,                    98.105160,      0.983000
                1530873420,           2018-07-06 10:37:00,           2018-07-06 04:37:00,      3.420000,      6.517000,          7.592501,                    96.329957,      0.983000
                1530875220,           2018-07-06 11:07:00,           2018-07-06 05:07:00,      3.420000,      6.652000,          7.670496,                    97.654553,      0.984000
                1530877020,           2018-07-06 11:37:00,           2018-07-06 05:37:00,      3.420000,      6.517000,          7.582502,                    96.203091,      0.983000
                1530878820,           2018-07-06 12:07:00,           2018-07-06 06:07:00,      3.420000,      6.614000,          7.642498,                    97.204104,      0.983000
                1530880620,           2018-07-06 12:37:00,           2018-07-06 06:37:00,      3.420000,      6.497000,          7.585501,                    96.192097,      0.984000
                1530882420,           2018-07-06 13:07:00,           2018-07-06 07:07:00,      3.420000,      6.536000,          7.607500,                    96.567001,      0.983000
                1530884220,           2018-07-06 13:37:00,           2018-07-06 07:37:00,      3.420000,      6.710000,          7.712494,                    98.334072,      0.983000
                1530886020,           2018-07-06 14:07:00,           2018-07-06 08:07:00,      3.420000,      6.623000,          7.659497,                    97.442621,      0.984000
                1530887820,           2018-07-06 14:37:00,           2018-07-06 08:37:00,      3.420000,      6.710000,          7.709494,                    98.295825,      0.983000
                1530889620,           2018-07-06 15:07:00,           2018-07-06 09:07:00,      3.420000,      6.700000,          7.734492,                    98.589504,      0.983000
                1530891420,           2018-07-06 15:37:00,           2018-07-06 09:37:00,      3.420000,      6.652000,          7.657497,                    97.489059,      0.983000
                1530893220,           2018-07-06 16:07:00,           2018-07-06 10:07:00,      3.420000,      6.517000,          7.572502,                    96.076224,      0.983000
                1530895020,           2018-07-06 16:37:00,           2018-07-06 10:37:00,      3.420000,      6.497000,          7.467509,                    94.695832,      0.985000
                1530896820,           2018-07-06 17:07:00,           2018-07-06 11:07:00,      3.420000,      6.749000,          7.754491,                    98.967500,      0.983000
                1530898620,           2018-07-06 17:37:00,           2018-07-06 11:37:00,      3.420000,      6.671000,          7.767490,                    98.937177,      0.984000
                1530900420,           2018-07-06 18:07:00,           2018-07-06 12:07:00,      3.420000,      6.816000,          7.901482,                   101.015043,      0.984000
                1530902220,           2018-07-06 18:37:00,           2018-07-06 12:37:00,      3.420000,      6.691000,          7.754491,                    98.821821,      0.984000
                1530904020,           2018-07-06 19:07:00,           2018-07-06 13:07:00,      3.420000,      6.536000,          7.622499,                    96.757393,      0.983000
                1530905820,           2018-07-06 19:37:00,           2018-07-06 13:37:00,      3.420000,      6.594000,          7.626499,                    96.951257,      0.984000
                1530907620,           2018-07-06 20:07:00,           2018-07-06 14:07:00,      3.420000,      6.623000,          7.640498,                    97.200922,      0.983000
                1530909420,           2018-07-06 20:37:00,           2018-07-06 14:37:00,      3.420000,      6.671000,          7.689495,                    97.943730,      0.984000
                1530911220,           2018-07-06 21:07:00,           2018-07-06 15:07:00,      3.420000,      6.604000,          7.660497,                    97.408239,      0.983000
                1530913020,           2018-07-06 21:37:00,           2018-07-06 15:37:00,      3.420000,      6.749000,          7.745492,                    98.852645,      0.984000
                1530914820,           2018-07-06 22:07:00,           2018-07-06 16:07:00,      3.420000,      6.835000,          7.865484,                   100.603285,      0.983000
                1530916620,           2018-07-06 22:37:00,           2018-07-06 16:37:00,      3.420000,      6.604000,          7.687495,                    97.751539,      0.982000
                1530918420,           2018-07-06 23:07:00,           2018-07-06 17:07:00,      3.420000,      6.459000,          7.477508,                    94.730782,      0.983000
                1530920220,           2018-07-06 23:37:00,           2018-07-06 17:37:00,      3.420000,      6.623000,          7.598501,                    96.666642,      0.984000
                1530922020,           2018-07-07 00:07:00,           2018-07-06 18:07:00,      3.420000,      6.700000,          7.766490,                    98.997373,      0.984000
                1530923820,           2018-07-07 00:37:00,           2018-07-06 18:37:00,      3.420000,      6.893000,          7.918481,                   101.430072,      0.983000
                1530925620,           2018-07-07 01:07:00,           2018-07-06 19:07:00,      3.420000,      6.556000,          7.586501,                    96.349527,      0.984000
                1530927420,           2018-07-07 01:37:00,           2018-07-06 19:37:00,      3.420000,      6.749000,          7.708494,                    98.380459,      0.984000
                1530929220,           2018-07-07 02:07:00,           2018-07-06 20:07:00,      3.420000,      6.729000,          7.785489,                    99.312672,      0.983000
                1530931020,           2018-07-07 02:37:00,           2018-07-06 20:37:00,      3.420000,      6.526000,          7.526505,                    95.514541,      0.984000
                1530932820,           2018-07-07 03:07:00,           2018-07-06 21:07:00,      3.420000,      6.536000,          7.567503,                    96.059288,      0.984000
                1530934620,           2018-07-07 03:37:00,           2018-07-06 21:37:00,      3.420000,      6.652000,          7.621500,                    97.030766,      0.984000
                1530936420,           2018-07-07 04:07:00,           2018-07-06 22:07:00,      3.420000,      6.691000,          7.692495,                    98.031756,      0.983000
                1530938220,           2018-07-07 04:37:00,           2018-07-06 22:37:00,      3.420000,      6.594000,          7.659497,                    97.370739,      0.984000
                1530940020,           2018-07-07 05:07:00,           2018-07-06 23:07:00,      3.420000,      6.623000,          7.615500,                    96.882898,      0.984000
                1530941820,           2018-07-07 05:37:00,           2018-07-06 23:37:00,      3.420000,      6.575000,          7.640498,                    97.082250,      0.983000
                1530943620,           2018-07-07 06:07:00,           2018-07-07 00:07:00,      3.420000,      6.614000,          7.616500,                    96.873434,      0.983000
                1530945420,           2018-07-07 06:37:00,           2018-07-07 00:37:00,      3.420000,      6.691000,          7.647498,                    97.458322,      0.984000
                1530947220,           2018-07-07 07:07:00,           2018-07-07 01:07:00,      3.420000,      6.710000,          7.721493,                    98.448814,      0.984000
                1530949020,           2018-07-07 07:37:00,           2018-07-07 01:37:00,      3.420000,      6.623000,          7.693495,                    97.875134,      0.984000
                1530950820,           2018-07-07 08:07:00,           2018-07-07 02:07:00,      3.420000,      6.556000,          7.618499,                    96.755905,      0.984000
                1530952620,           2018-07-07 08:37:00,           2018-07-07 02:37:00,      3.420000,      6.546000,          7.565503,                    96.058371,      0.984000
                1530954420,           2018-07-07 09:07:00,           2018-07-07 03:07:00,      3.420000,      6.585000,          7.520506,                    95.581929,      0.983000
                1530956220,           2018-07-07 09:37:00,           2018-07-07 03:37:00,      3.420000,      6.633000,          7.557504,                    96.169542,      0.984000
                1530958020,           2018-07-07 10:07:00,           2018-07-07 04:07:00,      3.420000,      6.633000,          7.569503,                    96.322233,      0.984000
                1530959820,           2018-07-07 10:37:00,           2018-07-07 04:37:00,      3.420000,      6.633000,          7.662497,                    97.505584,      0.983000
                1530961620,           2018-07-07 11:07:00,           2018-07-07 05:07:00,      3.420000,      6.633000,          7.653497,                    97.391066,      0.983000
                1530963420,           2018-07-07 11:37:00,           2018-07-07 05:37:00,      3.420000,      6.536000,          7.523506,                    95.500804,      0.982000
                1530965220,           2018-07-07 12:07:00,           2018-07-07 06:07:00,      3.420000,      6.536000,          7.581502,                    96.236988,      0.983000
                1530967020,           2018-07-07 12:37:00,           2018-07-07 06:37:00,      3.420000,      6.604000,          7.554504,                    96.060468,      0.984000
                1530968820,           2018-07-07 13:07:00,           2018-07-07 07:07:00,      3.420000,      6.633000,          7.615500,                    96.907546,      0.984000
                1530970620,           2018-07-07 13:37:00,           2018-07-07 07:37:00,      3.420000,      6.536000,          7.534505,                    95.640425,      0.983000
                1530972420,           2018-07-07 14:07:00,           2018-07-07 08:07:00,      3.420000,      6.565000,          7.550504,                    95.914335,      0.983000
                1530974220,           2018-07-07 14:37:00,           2018-07-07 08:37:00,      3.420000,      6.556000,          7.529505,                    95.625668,      0.984000
                1530976020,           2018-07-07 15:07:00,           2018-07-07 09:07:00,      3.420000,      6.594000,          7.569503,                    96.226697,      0.984000
                1530977820,           2018-07-07 15:37:00,           2018-07-07 09:37:00,      3.420000,      6.623000,          7.676496,                    97.658877,      0.983000
                1530979620,           2018-07-07 16:07:00,           2018-07-07 10:07:00,      3.420000,      6.691000,          7.693495,                    98.044499,      0.984000
                1530981420,           2018-07-07 16:37:00,           2018-07-07 10:37:00,      3.420000,      6.681000,          7.650498,                    97.471777,      0.983000
                1530983220,           2018-07-07 17:07:00,           2018-07-07 11:07:00,      3.420000,      6.526000,          7.569502,                    96.060194,      0.984000
                1530985020,           2018-07-07 17:37:00,           2018-07-07 11:37:00,      3.420000,      6.585000,          7.619499,                    96.840088,      0.983000
                1530986820,           2018-07-07 18:07:00,           2018-07-07 12:07:00,      3.420000,      6.546000,          7.554504,                    95.918715,      0.984000
                1530988620,           2018-07-07 18:37:00,           2018-07-07 12:37:00,      3.420000,      6.662000,          7.609500,                    96.902636,      0.983000
                1530990420,           2018-07-07 19:07:00,           2018-07-07 13:07:00,      3.420000,      6.787000,          7.765491,                    99.203498,      0.983000
                1530992220,           2018-07-07 19:37:00,           2018-07-07 13:37:00,      3.420000,      6.855000,          7.863485,                   100.628699,      0.983000
                1530994020,           2018-07-07 20:07:00,           2018-07-07 14:07:00,      3.420000,      6.681000,          7.752491,                    98.771231,      0.983000
                1530995820,           2018-07-07 20:37:00,           2018-07-07 14:37:00,      3.420000,      6.691000,          7.681496,                    97.891583,      0.983000
                1530997620,           2018-07-07 21:07:00,           2018-07-07 15:07:00,      3.420000,      6.507000,          7.470509,                    94.758027,      0.984000
                1530999420,           2018-07-07 21:37:00,           2018-07-07 15:37:00,      3.420000,      6.526000,          7.482508,                    94.956200,      0.984000
                1531001220,           2018-07-07 22:07:00,           2018-07-07 16:07:00,      3.420000,      6.614000,          7.602501,                    96.695382,      0.984000
                1531003020,           2018-07-07 22:37:00,           2018-07-07 16:37:00,      3.420000,      6.758000,          7.802488,                    99.602817,      0.984000
                1531004820,           2018-07-07 23:07:00,           2018-07-07 17:07:00,      3.420000,      6.430000,          7.466509,                    94.521459,      0.983000
                1531006620,           2018-07-07 23:37:00,           2018-07-07 17:37:00,      3.420000,      6.585000,          7.573502,                    96.255489,      0.983000
                1531008420,           2018-07-08 00:07:00,           2018-07-07 18:07:00,      3.420000,      6.662000,          7.685495,                    97.870389,      0.984000
                1531010220,           2018-07-08 00:37:00,           2018-07-07 18:37:00,      3.420000,      6.720000,          7.637499,                    97.402624,      0.984000
                1531012020,           2018-07-08 01:07:00,           2018-07-07 19:07:00,      3.420000,      6.585000,          7.547504,                    95.925063,      0.984000
                1531013820,           2018-07-08 01:37:00,           2018-07-07 19:37:00,      3.420000,      6.671000,          7.545505,                    96.109673,      0.984000
                1531015620,           2018-07-08 02:07:00,           2018-07-07 20:07:00,      3.420000,      6.720000,          7.655498,                    97.632167,      0.983000
                1531017420,           2018-07-08 02:37:00,           2018-07-07 20:37:00,      3.420000,      6.546000,          7.574502,                    96.172636,      0.983000
