 Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1530855420,           2018-07-06 05:37:00,           2018-07-05 23:37:00,      3.450000,      9.226000,          8.069482,                   109.527989,      1.009000
                1530857220,           2018-07-06 06:07:00,           2018-07-06 00:07:00,      3.450000,      9.318000,          8.080482,                   109.923000,      1.009000
                1530859020,           2018-07-06 06:37:00,           2018-07-06 00:37:00,      3.450000,      9.327000,          8.077482,                   109.906230,      1.010000
                1530860820,           2018-07-06 07:07:00,           2018-07-06 01:07:00,      3.450000,      9.392000,          8.046484,                   109.657445,      1.010000
                1530862620,           2018-07-06 07:37:00,           2018-07-06 01:37:00,      3.450000,      9.364000,          8.030485,                   109.365030,      1.010000
                1530864420,           2018-07-06 08:07:00,           2018-07-06 02:07:00,      3.450000,      9.364000,          7.948490,                   108.248365,      1.009000
                1530866220,           2018-07-06 08:37:00,           2018-07-06 02:37:00,      3.450000,      9.337000,          7.941491,                   108.082126,      1.010000
                1530868020,           2018-07-06 09:07:00,           2018-07-06 03:07:00,      3.450000,      9.300000,          7.979488,                   108.501645,      1.011000
                1530869820,           2018-07-06 09:37:00,           2018-07-06 03:37:00,      3.450000,      9.281000,          7.938491,                   107.894319,      1.011000
                1530871620,           2018-07-06 10:07:00,           2018-07-06 04:07:00,      3.450000,      9.263000,          7.898493,                   107.303710,      1.010000
                1530873420,           2018-07-06 10:37:00,           2018-07-06 04:37:00,      3.450000,      9.180000,          7.921491,                   107.398920,      1.010000
                1530875220,           2018-07-06 11:07:00,           2018-07-06 05:07:00,      3.450000,      9.041000,          7.920491,                   107.021920,      1.010000
                1530877020,           2018-07-06 11:37:00,           2018-07-06 05:37:00,      3.450000,      8.966000,          7.933490,                   107.001304,      1.012000
                1530878820,           2018-07-06 12:07:00,           2018-07-06 06:07:00,      3.450000,      8.929000,          7.904491,                   106.513770,      1.011000
                1530880620,           2018-07-06 12:37:00,           2018-07-06 06:37:00,      3.450000,      8.827000,          7.896491,                   106.140563,      1.011000
                1530882420,           2018-07-06 13:07:00,           2018-07-06 07:07:00,      3.450000,      8.752000,          7.907490,                   106.093115,      1.010000
                1530884220,           2018-07-06 13:37:00,           2018-07-06 07:37:00,      3.440000,      8.743000,          7.888491,                   105.814841,      1.009000
                1530886020,           2018-07-06 14:07:00,           2018-07-06 08:07:00,      3.440000,      8.873000,          7.900491,                   106.314056,      1.011000
                1530887820,           2018-07-06 14:37:00,           2018-07-06 08:37:00,      3.440000,      8.901000,          7.911491,                   106.535072,      1.011000
                1530889620,           2018-07-06 15:07:00,           2018-07-06 09:07:00,      3.450000,      8.920000,          7.915490,                   106.638503,      1.010000
                1530891420,           2018-07-06 15:37:00,           2018-07-06 09:37:00,      3.450000,      8.901000,          7.933489,                   106.831302,      1.010000
                1530893220,           2018-07-06 16:07:00,           2018-07-06 10:07:00,      3.440000,      8.883000,          7.992485,                   107.578325,      1.011000
                1530895020,           2018-07-06 16:37:00,           2018-07-06 10:37:00,      3.450000,      8.957000,          7.969487,                   107.463164,      1.010000
                1530896820,           2018-07-06 17:07:00,           2018-07-06 11:07:00,      3.450000,      9.124000,          7.946489,                   107.590896,      1.010000
                1530898620,           2018-07-06 17:37:00,           2018-07-06 11:37:00,      3.450000,      9.346000,          7.974489,                   108.554955,      1.011000
                1530900420,           2018-07-06 18:07:00,           2018-07-06 12:07:00,      3.450000,      9.549000,          7.955491,                   108.830839,      1.010000
                1530902220,           2018-07-06 18:37:00,           2018-07-06 12:37:00,      3.450000,      9.457000,          7.986488,                   109.011603,      1.009000
                1530904020,           2018-07-06 19:07:00,           2018-07-06 13:07:00,      3.440000,      9.410000,          8.001487,                   109.091876,      1.010000
                1530905820,           2018-07-06 19:37:00,           2018-07-06 13:37:00,      3.450000,      9.576000,          7.988489,                   109.353699,      1.009000
                1530907620,           2018-07-06 20:07:00,           2018-07-06 14:07:00,      3.450000,      9.420000,          8.039485,                   109.636535,      1.010000
                1530909420,           2018-07-06 20:37:00,           2018-07-06 14:37:00,      3.450000,      9.475000,          8.042485,                   109.823846,      1.011000
                1530911220,           2018-07-06 21:07:00,           2018-07-06 15:07:00,      3.450000,      9.842000,          8.022488,                   110.526793,      1.010000
                1530913020,           2018-07-06 21:37:00,           2018-07-06 15:37:00,      3.450000,      9.567000,          8.092482,                   110.753126,      1.010000
                1530914820,           2018-07-06 22:07:00,           2018-07-06 16:07:00,      3.450000,      9.687000,          8.067484,                   110.731854,      1.010000
                1530916620,           2018-07-06 22:37:00,           2018-07-06 16:37:00,      3.450000,      9.696000,          8.065484,                   110.728474,      1.010000
                1530918420,           2018-07-06 23:07:00,           2018-07-06 17:07:00,      3.450000,      9.769000,          8.082484,                   111.157553,      1.011000
                1530920220,           2018-07-06 23:37:00,           2018-07-06 17:37:00,      3.450000,      9.567000,          8.093482,                   110.766811,      1.010000
                1530922020,           2018-07-07 00:07:00,           2018-07-06 18:07:00,      3.440000,      9.484000,          8.111480,                   110.790181,      1.011000
                1530923820,           2018-07-07 00:37:00,           2018-07-06 18:37:00,      3.450000,      9.539000,          8.133479,                   111.238778,      1.012000
                1530925620,           2018-07-07 01:07:00,           2018-07-06 19:07:00,      3.450000,      9.420000,          8.157477,                   111.245629,      1.011000
                1530927420,           2018-07-07 01:37:00,           2018-07-06 19:37:00,      3.450000,      9.429000,          8.112480,                   110.656152,      1.010000
                1530929220,           2018-07-07 02:07:00,           2018-07-06 20:07:00,      3.450000,      9.143000,          8.159476,                   110.525795,      1.011000
                1530931020,           2018-07-07 02:37:00,           2018-07-06 20:37:00,      3.450000,      9.291000,          8.181475,                   111.223835,      1.011000
                1530932820,           2018-07-07 03:07:00,           2018-07-06 21:07:00,      3.450000,      9.475000,          8.139479,                   111.148341,      1.011000
                1530934620,           2018-07-07 03:37:00,           2018-07-06 21:37:00,      3.450000,      9.641000,          8.104482,                   111.116079,      1.010000
                1530936420,           2018-07-07 04:07:00,           2018-07-06 22:07:00,      3.450000,      9.742000,          8.088483,                   111.167614,      1.011000
                1530938220,           2018-07-07 04:37:00,           2018-07-06 22:37:00,      3.450000,      9.604000,          8.087482,                   110.783845,      1.011000
                1530940020,           2018-07-07 05:07:00,           2018-07-06 23:07:00,      3.450000,      9.650000,          8.088483,                   110.920856,      1.011000
                1530941820,           2018-07-07 05:37:00,           2018-07-06 23:37:00,      3.450000,      9.539000,          8.088482,                   110.623368,      1.011000
                1530943620,           2018-07-07 06:07:00,           2018-07-07 00:07:00,      3.450000,      9.374000,          8.111480,                   110.494907,      1.011000
                1530945420,           2018-07-07 06:37:00,           2018-07-07 00:37:00,      3.450000,      9.410000,          8.082482,                   110.196156,      1.010000
                1530947220,           2018-07-07 07:07:00,           2018-07-07 01:07:00,      3.450000,      9.457000,          8.079482,                   110.280925,      1.010000
                1530949020,           2018-07-07 07:37:00,           2018-07-07 01:37:00,      3.450000,      9.420000,          8.100481,                   110.468355,      1.012000
                1530950820,           2018-07-07 08:07:00,           2018-07-07 02:07:00,      3.450000,      9.318000,          8.106480,                   110.276669,      1.012000
                1530952620,           2018-07-07 08:37:00,           2018-07-07 02:37:00,      3.450000,      9.300000,          7.971489,                   108.392871,      1.011000
                1530954420,           2018-07-07 09:07:00,           2018-07-07 03:07:00,      3.450000,      9.152000,          7.956489,                   107.799841,      1.012000
                1530956220,           2018-07-07 09:37:00,           2018-07-07 03:37:00,      3.450000,      9.383000,          8.048484,                   109.660736,      1.011000
                1530958020,           2018-07-07 10:07:00,           2018-07-07 04:07:00,      3.450000,      9.355000,          8.015486,                   109.136902,      1.012000
                1530959820,           2018-07-07 10:37:00,           2018-07-07 04:37:00,      3.450000,      9.300000,          7.910492,                   107.563473,      1.010000
                1530961620,           2018-07-07 11:07:00,           2018-07-07 05:07:00,      3.450000,      9.337000,          7.949490,                   108.190997,      1.011000
                1530963420,           2018-07-07 11:37:00,           2018-07-07 05:37:00,      3.450000,      9.272000,          7.900493,                   107.354380,      1.011000
                1530965220,           2018-07-07 12:07:00,           2018-07-07 06:07:00,      3.450000,      9.263000,          7.873495,                   106.964098,      1.011000
                1530967020,           2018-07-07 12:37:00,           2018-07-07 06:37:00,      3.450000,      9.161000,          7.870494,                   106.658122,      1.011000
                1530968820,           2018-07-07 13:07:00,           2018-07-07 07:07:00,      3.450000,      9.105000,          7.902492,                   106.945631,      1.012000
                1530970620,           2018-07-07 13:37:00,           2018-07-07 07:37:00,      3.450000,      9.124000,          7.879494,                   106.683813,      1.011000
                1530972420,           2018-07-07 14:07:00,           2018-07-07 08:07:00,      3.450000,      8.976000,          7.921490,                   106.865589,      1.011000
                1530974220,           2018-07-07 14:37:00,           2018-07-07 08:37:00,      3.450000,      9.180000,          7.872494,                   106.734625,      1.011000
                1530976020,           2018-07-07 15:07:00,           2018-07-07 09:07:00,      3.450000,      9.189000,          7.896493,                   107.083468,      1.011000
                1530977820,           2018-07-07 15:37:00,           2018-07-07 09:37:00,      3.450000,      9.254000,          7.885494,                   107.103657,      1.011000
                1530979620,           2018-07-07 16:07:00,           2018-07-07 10:07:00,      3.450000,      9.300000,          7.902493,                   107.454699,      1.010000
                1530981420,           2018-07-07 16:37:00,           2018-07-07 10:37:00,      3.450000,      9.337000,          7.918492,                   107.769120,      1.011000
                1530983220,           2018-07-07 17:07:00,           2018-07-07 11:07:00,      3.450000,      9.429000,          7.911493,                   107.914640,      1.011000
