Time,Temperature
2019-07-25 11:00:00,6.288535349
2019-07-25 11:30:00,6.357973377
2019-07-25 12:00:00,6.38203238
2019-07-25 12:30:00,6.354380636
2019-07-25 13:00:00,6.42655347
2019-07-25 13:30:00,6.394419809
2019-07-25 14:00:00,6.485557741
2019-07-25 14:30:00,6.468587345
2019-07-25 15:00:00,6.481993609
2019-07-25 15:30:00,6.287843715
2019-07-25 16:00:00,6.349154841
2019-07-25 16:30:00,6.374827623
2019-07-25 17:00:00,6.424098999
2019-07-25 17:30:00,6.483631571
2019-07-25 18:00:00,6.475412951
2019-07-25 18:30:00,6.540283925
2019-07-25 19:00:00,6.584064268
2019-07-25 19:30:00,6.579226945
2019-07-25 20:00:00,6.40782559
2019-07-25 20:30:00,6.412148502
2019-07-25 21:00:00,6.409939013
2019-07-25 21:30:00,6.404439314
2019-07-25 22:00:00,6.426692765
2019-07-25 22:30:00,6.376782512
2019-07-25 23:00:00,6.413565459
2019-07-25 23:30:00,6.435857431
2019-07-26 00:00:00,6.486211006
2019-07-26 00:30:00,6.496192538
2019-07-26 01:00:00,6.507029144
2019-07-26 01:30:00,6.49161486
2019-07-26 02:00:00,6.499348404
2019-07-26 02:30:00,6.504886795
2019-07-26 03:00:00,6.449417176
2019-07-26 03:30:00,6.43678927
2019-07-26 04:00:00,6.43550679
2019-07-26 04:30:00,6.423748361
2019-07-26 05:00:00,6.383723099
2019-07-26 05:30:00,6.412143699
2019-07-26 06:00:00,6.361911948
2019-07-26 06:30:00,6.388026754
2019-07-26 07:00:00,6.331700372
2019-07-26 07:30:00,6.432495127
2019-07-26 08:00:00,6.386340835
2019-07-26 08:30:00,6.418733756
2019-07-26 09:00:00,6.301570768
2019-07-26 09:30:00,6.347267217
2019-07-26 10:00:00,6.304860851
2019-07-26 10:30:00,6.323424667
2019-07-26 11:00:00,6.42040529
2019-07-26 11:30:00,6.333929005
2019-07-26 12:00:00,6.32172438
2019-07-26 12:30:00,6.349467043
2019-07-26 13:00:00,6.448749514
2019-07-26 13:30:00,6.378814253
2019-07-26 14:00:00,6.218964268
2019-07-26 14:30:00,6.240217302
2019-07-26 15:00:00,6.244463119
2019-07-26 15:30:00,6.277099381
2019-07-26 16:00:00,6.300278751
2019-07-26 16:30:00,6.266926635
2019-07-26 17:00:00,6.425948258
2019-07-26 17:30:00,6.532401286
2019-07-26 18:00:00,6.582253273
2019-07-26 18:30:00,6.409242543
2019-07-26 19:00:00,6.43680368
2019-07-26 19:30:00,6.46987465
2019-07-26 20:00:00,6.445137417
2019-07-26 20:30:00,6.494506529
2019-07-26 21:00:00,6.296287431
2019-07-26 21:30:00,6.35383308
2019-07-26 22:00:00,6.391898129
2019-07-26 22:30:00,6.330360311
2019-07-26 23:00:00,6.335341113
2019-07-26 23:30:00,6.348107761
2019-07-27 00:00:00,6.362608403
2019-07-27 00:30:00,6.323246953
2019-07-27 01:00:00,6.389683855
2019-07-27 01:30:00,6.444412116
2019-07-27 02:00:00,6.387109345
2019-07-27 02:30:00,6.370941866
2019-07-27 03:00:00,6.352190412
2019-07-27 03:30:00,6.344577475
2019-07-27 04:00:00,6.371849663
2019-07-27 04:30:00,6.398622616
2019-07-27 05:00:00,6.420861599
2019-07-27 05:30:00,6.32245925
2019-07-27 06:00:00,6.28528851
2019-07-27 06:30:00,6.255000831
2019-07-27 07:00:00,6.320024094
